incident_datetime,incident_no,District_no,incident_type_code,incident_type
21/02/2021,802146,7,921.00,Dispatched and cancelled en-route
21/02/2021,802148,8,700.00,False alarm or false call; insuff info to classify
21/02/2021,802147,8,523.53,Mutual Aid Given - FRV
21/02/2021,802150,5,189.00,Outside refuse fire not classified
21/02/2021,802149,13,514.00,Unauthorised burning
21/02/2021,802152,2,621.00,"Smoke scare, odour of smoke"
21/02/2021,802302,23,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/02/2021,802153,12,173.20,Small grass fire (One hectare or less)
21/02/2021,802151,6,611.00,Wrong location
21/02/2021,802156,9,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/02/2021,802154,27,523.53,Mutual Aid Given - FRV
21/02/2021,802157,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/02/2021,802160,14,351.00,Extrications of victim(s) from mobile property
21/02/2021,802158,12,352.00,Vehicle accident-no injuries
21/02/2021,802163,22,163.00,Grass fire (more than one hectare)
21/02/2021,802159,16,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/02/2021,802161,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/02/2021,802162,24,523.53,Mutual Aid Given - FRV
22/02/2021,802164,27,523.53,Mutual Aid Given - FRV
22/02/2021,802165,8,711.00,"Malicious, mischievous false alarm"
22/02/2021,802166,14,523.53,Mutual Aid Given - FRV
22/02/2021,802167,14,523.53,Mutual Aid Given - FRV
22/02/2021,802169,27,751.00,Smoke detector operated-no fire-smoke from other location
22/02/2021,802170,13,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
22/02/2021,802171,2,700.00,False alarm or false call; insuff info to classify
22/02/2021,802183,6,113.00,Fire damaging contents only
22/02/2021,802172,8,732.00,Smoke detector malfunction - monitored by fire service
22/02/2021,802265,18,111.00,Fire damaging structure and contents
22/02/2021,802173,14,523.53,Mutual Aid Given - FRV
22/02/2021,802174,10,331.00,Lock-in
22/02/2021,802175,10,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/02/2021,802176,8,139.23,Gas Bottle Fire
22/02/2021,802177,23,523.53,Mutual Aid Given - FRV
22/02/2021,802178,12,332.30,Lock-out
22/02/2021,802180,8,523.53,Mutual Aid Given - FRV
22/02/2021,802181,14,732.00,Smoke detector malfunction - monitored by fire service
22/02/2021,802186,9,352.10,Vehicle accident-with injuries
22/02/2021,802182,2,514.00,Unauthorised burning
22/02/2021,802185,8,523.53,Mutual Aid Given - FRV
22/02/2021,802184,8,523.53,Mutual Aid Given - FRV
22/02/2021,802190,20,352.10,Vehicle accident-with injuries
22/02/2021,802187,15,624.00,Controlled burning
22/02/2021,802188,14,173.20,Small grass fire (One hectare or less)
22/02/2021,802201,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/02/2021,802202,27,409.00,Hazardous condition not classified
22/02/2021,802189,17,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/02/2021,802192,22,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/02/2021,802191,8,514.00,Unauthorised burning
22/02/2021,802193,8,184.00,Dumpster or other outside trash receptacle fire
22/02/2021,802195,14,352.00,Vehicle accident-no injuries
22/02/2021,802194,22,751.00,Smoke detector operated-no fire-smoke from other location
22/02/2021,802212,20,350.00,"Extrication, rescue; insuff info to classify"
22/02/2021,802211,22,352.10,Vehicle accident-with injuries
22/02/2021,802196,13,523.53,Mutual Aid Given - FRV
22/02/2021,802197,14,523.53,Mutual Aid Given - FRV
22/02/2021,802200,13,352.10,Vehicle accident-with injuries
22/02/2021,802199,15,514.00,Unauthorised burning
22/02/2021,802203,15,151.00,Passenger vehicle fire including buses
22/02/2021,802204,13,352.00,Vehicle accident-no injuries
22/02/2021,802198,8,523.53,Mutual Aid Given - FRV
22/02/2021,802214,23,151.00,Passenger vehicle fire including buses
22/02/2021,802205,15,0.00,Type of incident undetermined
22/02/2021,802207,24,352.10,Vehicle accident-with injuries
22/02/2021,802206,5,765.00,Alarm activation due to workmen or occupier activities
22/02/2021,802210,23,151.00,Passenger vehicle fire including buses
22/02/2021,802209,13,765.00,Alarm activation due to workmen or occupier activities
22/02/2021,802208,2,180.00,Outside refuse fire; insuff info to classify
22/02/2021,802227,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/02/2021,802226,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/02/2021,802219,15,352.10,Vehicle accident-with injuries
22/02/2021,802215,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/02/2021,802213,8,523.53,Mutual Aid Given - FRV
22/02/2021,802218,15,149.00,"Outside storage fire, not rubbish not classified"
22/02/2021,802216,9,514.00,Unauthorised burning
22/02/2021,802221,14,523.53,Mutual Aid Given - FRV
22/02/2021,802217,24,523.53,Mutual Aid Given - FRV
22/02/2021,802220,8,523.53,Mutual Aid Given - FRV
22/02/2021,802230,14,523.53,Mutual Aid Given - FRV
22/02/2021,802222,7,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
22/02/2021,802228,8,523.53,Mutual Aid Given - FRV
22/02/2021,802232,5,352.00,Vehicle accident-no injuries
22/02/2021,802240,17,111.00,Fire damaging structure and contents
22/02/2021,802225,22,711.00,"Malicious, mischievous false alarm"
22/02/2021,802224,8,523.53,Mutual Aid Given - FRV
22/02/2021,802223,18,523.53,Mutual Aid Given - FRV
22/02/2021,802235,17,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/02/2021,802229,27,514.00,Unauthorised burning
22/02/2021,802231,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/02/2021,802234,7,509.00,Other service call not classified (Public Service)
22/02/2021,802233,23,173.20,Small grass fire (One hectare or less)
22/02/2021,802261,24,523.53,Mutual Aid Given - FRV
22/02/2021,802238,6,751.00,Smoke detector operated-no fire-smoke from other location
22/02/2021,802356,4,523.53,Mutual Aid Given - FRV
22/02/2021,802236,14,523.53,Mutual Aid Given - FRV
22/02/2021,802237,13,352.10,Vehicle accident-with injuries
22/02/2021,802243,7,352.00,Vehicle accident-no injuries
22/02/2021,802239,15,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
22/02/2021,802242,14,436.00,"Arcing, shorted electrical equipment"
22/02/2021,802241,8,523.53,Mutual Aid Given - FRV
22/02/2021,802245,14,523.53,Mutual Aid Given - FRV
22/02/2021,802244,13,523.53,Mutual Aid Given - FRV
22/02/2021,802247,8,100.00,Fire or Explosion; insuff info to classify
22/02/2021,802248,22,151.00,Passenger vehicle fire including buses
22/02/2021,802246,8,521.00,Assist police or other governmental agency
23/02/2021,802249,8,700.00,False alarm or false call; insuff info to classify
23/02/2021,802253,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
23/02/2021,802250,14,523.53,Mutual Aid Given - FRV
23/02/2021,802251,18,523.53,Mutual Aid Given - FRV
23/02/2021,802252,8,523.53,Mutual Aid Given - FRV
23/02/2021,802254,14,184.00,Dumpster or other outside trash receptacle fire
23/02/2021,802255,8,732.00,Smoke detector malfunction - monitored by fire service
23/02/2021,802256,20,742.00,Smoke detector malfunction - local
23/02/2021,802262,22,352.00,Vehicle accident-no injuries
23/02/2021,802257,7,742.00,Smoke detector malfunction - local
23/02/2021,802259,8,352.00,Vehicle accident-no injuries
23/02/2021,802264,15,151.00,Passenger vehicle fire including buses
23/02/2021,802258,8,0.00,Type of incident undetermined
23/02/2021,802260,13,621.00,"Smoke scare, odour of smoke"
23/02/2021,802271,14,151.00,Passenger vehicle fire including buses
23/02/2021,802278,15,351.00,Extrications of victim(s) from mobile property
23/02/2021,802263,7,523.53,Mutual Aid Given - FRV
23/02/2021,802267,6,709.00,False alarm or false call not classified
23/02/2021,802266,7,509.00,Other service call not classified (Public Service)
23/02/2021,802270,22,352.00,Vehicle accident-no injuries
23/02/2021,802269,20,700.00,False alarm or false call; insuff info to classify
23/02/2021,802272,11,509.00,Other service call not classified (Public Service)
23/02/2021,802273,22,523.53,Mutual Aid Given - FRV
23/02/2021,802274,13,523.53,Mutual Aid Given - FRV
23/02/2021,802275,,523.53,Mutual Aid Given - FRV
23/02/2021,802351,5,111.00,Fire damaging structure and contents
23/02/2021,802276,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
23/02/2021,802277,12,765.00,Alarm activation due to workmen or occupier activities
23/02/2021,802304,22,151.00,Passenger vehicle fire including buses
23/02/2021,802283,22,162.00,Scrub or bush and grass mixture fire (more than one hectare)
23/02/2021,802279,22,621.00,"Smoke scare, odour of smoke"
23/02/2021,802280,2,352.10,Vehicle accident-with injuries
23/02/2021,802293,15,352.10,Vehicle accident-with injuries
23/02/2021,802282,15,152.00,Road or transport vehicle fire
23/02/2021,802301,9,352.10,Vehicle accident-with injuries
23/02/2021,802281,15,766.00,"Alarm activation due to poor building maintenance such as dust, cobwebs etc"
23/02/2021,802291,8,523.53,Mutual Aid Given - FRV
23/02/2021,802286,14,732.00,Smoke detector malfunction - monitored by fire service
23/02/2021,802295,2,184.00,Dumpster or other outside trash receptacle fire
23/02/2021,802284,7,523.53,Mutual Aid Given - FRV
23/02/2021,802287,8,352.00,Vehicle accident-no injuries
23/02/2021,802285,8,514.00,Unauthorised burning
23/02/2021,802288,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/02/2021,802289,10,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
23/02/2021,802297,8,523.53,Mutual Aid Given - FRV
23/02/2021,802294,22,523.53,Mutual Aid Given - FRV
23/02/2021,1080412,14,921.00,Dispatched and cancelled en-route
23/02/2021,802296,7,701.00,Manual control point or break glass alarm activated
23/02/2021,802298,14,523.53,Mutual Aid Given - FRV
23/02/2021,802292,14,0.00,Type of incident undetermined
23/02/2021,802300,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
23/02/2021,802303,13,352.10,Vehicle accident-with injuries
23/02/2021,802306,10,173.20,Small grass fire (One hectare or less)
23/02/2021,802305,13,352.00,Vehicle accident-no injuries
23/02/2021,802309,8,523.53,Mutual Aid Given - FRV
23/02/2021,802307,13,309.00,Other Rescue Calls
23/02/2021,802308,8,352.10,Vehicle accident-with injuries
23/02/2021,802316,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
23/02/2021,802313,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/02/2021,802310,11,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
23/02/2021,802312,15,514.00,Unauthorised burning
23/02/2021,802311,8,523.53,Mutual Aid Given - FRV
23/02/2021,802314,8,509.00,Other service call not classified (Public Service)
23/02/2021,802315,8,523.53,Mutual Aid Given - FRV
23/02/2021,802319,12,352.10,Vehicle accident-with injuries
23/02/2021,802317,15,514.00,Unauthorised burning
23/02/2021,802318,8,523.53,Mutual Aid Given - FRV
23/02/2021,802320,8,352.00,Vehicle accident-no injuries
23/02/2021,802322,8,523.53,Mutual Aid Given - FRV
23/02/2021,802321,7,700.00,False alarm or false call; insuff info to classify
23/02/2021,802323,10,121.00,"Foodstuffs burnt, confined to cooking equipment"
23/02/2021,802324,8,352.00,Vehicle accident-no injuries
23/02/2021,802327,7,523.53,Mutual Aid Given - FRV
23/02/2021,802325,8,523.53,Mutual Aid Given - FRV
23/02/2021,802326,8,523.53,Mutual Aid Given - FRV
23/02/2021,802328,6,760.00,Unintentional alarm - not involving a malfunction; insuff info to classify
24/02/2021,802329,8,621.00,"Smoke scare, odour of smoke"
24/02/2021,802331,8,701.00,Manual control point or break glass alarm activated
24/02/2021,802333,13,921.00,Dispatched and cancelled en-route
24/02/2021,802336,8,352.00,Vehicle accident-no injuries
24/02/2021,802337,14,523.53,Mutual Aid Given - FRV
24/02/2021,802338,7,621.00,"Smoke scare, odour of smoke"
24/02/2021,802340,14,626.00,Burglar alarm ringing
24/02/2021,802339,18,700.00,False alarm or false call; insuff info to classify
24/02/2021,802341,27,523.53,Mutual Aid Given - FRV
24/02/2021,802342,2,514.00,Unauthorised burning
24/02/2021,802343,9,352.10,Vehicle accident-with injuries
24/02/2021,802346,23,352.10,Vehicle accident-with injuries
24/02/2021,802352,18,172.30,Scrub or bush and grass mixture fire (one hectare or less)
24/02/2021,802344,7,708.30,Building management reset fire alarm panel prior to arrival - cause unknown
24/02/2021,802350,22,523.53,Mutual Aid Given - FRV
24/02/2021,802354,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
24/02/2021,802345,12,624.00,Controlled burning
24/02/2021,802348,18,732.00,Smoke detector malfunction - monitored by fire service
24/02/2021,802353,8,711.00,"Malicious, mischievous false alarm"
24/02/2021,802347,23,523.53,Mutual Aid Given - FRV
24/02/2021,802362,11,352.10,Vehicle accident-with injuries
24/02/2021,802349,7,523.53,Mutual Aid Given - FRV
24/02/2021,802355,14,765.00,Alarm activation due to workmen or occupier activities
24/02/2021,802359,13,624.00,Controlled burning
24/02/2021,802357,14,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
24/02/2021,802358,13,0.00,Type of incident undetermined
24/02/2021,802361,9,412.00,"Odour or gas, gas leak, (domestic or LPG)"
24/02/2021,802360,8,700.00,False alarm or false call; insuff info to classify
24/02/2021,802374,13,111.00,Fire damaging structure and contents
24/02/2021,802372,13,352.10,Vehicle accident-with injuries
24/02/2021,802363,24,523.53,Mutual Aid Given - FRV
24/02/2021,802365,8,359.00,"Extrication, rescue not classified"
24/02/2021,802364,8,523.53,Mutual Aid Given - FRV
24/02/2021,802366,8,523.53,Mutual Aid Given - FRV
24/02/2021,802367,14,523.53,Mutual Aid Given - FRV
24/02/2021,802369,12,412.00,"Odour or gas, gas leak, (domestic or LPG)"
24/02/2021,802370,14,111.00,Fire damaging structure and contents
24/02/2021,802371,7,523.53,Mutual Aid Given - FRV
24/02/2021,802373,6,765.00,Alarm activation due to workmen or occupier activities
24/02/2021,802376,8,523.53,Mutual Aid Given - FRV
24/02/2021,802375,6,762.00,Accidental operation of alarm
24/02/2021,802389,13,523.53,Mutual Aid Given - FRV
24/02/2021,802396,20,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
24/02/2021,802377,16,709.00,False alarm or false call not classified
24/02/2021,802384,8,765.00,Alarm activation due to workmen or occupier activities
24/02/2021,802378,15,609.00,Good intent call not classified
24/02/2021,802386,11,352.00,Vehicle accident-no injuries
24/02/2021,802381,24,523.53,Mutual Aid Given - FRV
24/02/2021,802388,4,523.53,Mutual Aid Given - FRV
24/02/2021,802382,13,523.53,Mutual Aid Given - FRV
24/02/2021,802380,14,,
24/02/2021,802387,8,625.00,"Barbecue, hangi"
24/02/2021,802385,6,514.00,Unauthorised burning
24/02/2021,802394,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
24/02/2021,802390,14,523.23,Mutual Aid Given - DELWP
24/02/2021,802392,22,624.00,Controlled burning
24/02/2021,802391,14,523.53,Mutual Aid Given - FRV
24/02/2021,802399,14,523.53,Mutual Aid Given - FRV
24/02/2021,802393,11,521.00,Assist police or other governmental agency
24/02/2021,802404,6,154.00,Water vessel fire
24/02/2021,802397,23,624.00,Controlled burning
24/02/2021,802398,13,135.00,Fence fire
24/02/2021,802401,27,179.00,Vegetation or other outside fire (One hectare or less) not classified
24/02/2021,802395,13,621.00,"Smoke scare, odour of smoke"
24/02/2021,802400,13,122.00,Chimney or flue fire - confined
24/02/2021,802405,8,352.00,Vehicle accident-no injuries
24/02/2021,802406,14,179.00,Vegetation or other outside fire (One hectare or less) not classified
24/02/2021,802403,8,113.00,Fire damaging contents only
24/02/2021,802402,8,523.53,Mutual Aid Given - FRV
24/02/2021,802417,23,521.00,Assist police or other governmental agency
24/02/2021,802409,2,514.00,Unauthorised burning
24/02/2021,802407,23,412.00,"Odour or gas, gas leak, (domestic or LPG)"
24/02/2021,802408,20,0.00,Type of incident undetermined
24/02/2021,802415,20,621.00,"Smoke scare, odour of smoke"
24/02/2021,802411,8,514.00,Unauthorised burning
24/02/2021,802410,8,180.00,Outside refuse fire; insuff info to classify
24/02/2021,802418,8,352.10,Vehicle accident-with injuries
24/02/2021,802412,7,523.53,Mutual Aid Given - FRV
24/02/2021,802413,20,621.00,"Smoke scare, odour of smoke"
24/02/2021,802414,13,523.53,Mutual Aid Given - FRV
24/02/2021,802416,14,523.53,Mutual Aid Given - FRV
24/02/2021,802419,13,352.10,Vehicle accident-with injuries
24/02/2021,802420,8,523.53,Mutual Aid Given - FRV
24/02/2021,802421,14,732.00,Smoke detector malfunction - monitored by fire service
24/02/2021,802422,24,523.53,Mutual Aid Given - FRV
25/02/2021,802426,14,352.00,Vehicle accident-no injuries
25/02/2021,802424,2,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
25/02/2021,802425,18,523.53,Mutual Aid Given - FRV
25/02/2021,802427,14,732.00,Smoke detector malfunction - monitored by fire service
25/02/2021,802428,13,523.53,Mutual Aid Given - FRV
25/02/2021,802429,2,756.00,Cooking fumes - toast or foodstuffs etc
25/02/2021,802430,15,521.00,Assist police or other governmental agency
25/02/2021,802431,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
25/02/2021,802433,18,509.00,Other service call not classified (Public Service)
25/02/2021,802432,14,523.53,Mutual Aid Given - FRV
25/02/2021,802434,8,514.00,Unauthorised burning
25/02/2021,802439,12,111.00,Fire damaging structure and contents
25/02/2021,802442,11,352.10,Vehicle accident-with injuries
25/02/2021,802436,14,523.53,Mutual Aid Given - FRV
25/02/2021,802437,8,523.53,Mutual Aid Given - FRV
25/02/2021,802438,8,352.10,Vehicle accident-with injuries
25/02/2021,802441,8,413.00,Oil or other combustible liquid spill
25/02/2021,802440,13,523.53,Mutual Aid Given - FRV
25/02/2021,802450,14,523.53,Mutual Aid Given - FRV
25/02/2021,802443,18,523.53,Mutual Aid Given - FRV
25/02/2021,802446,6,514.00,Unauthorised burning
25/02/2021,802444,12,609.00,Good intent call not classified
25/02/2021,802454,22,412.00,"Odour or gas, gas leak, (domestic or LPG)"
25/02/2021,802447,13,514.00,Unauthorised burning
25/02/2021,802449,18,514.00,Unauthorised burning
25/02/2021,802451,15,700.00,False alarm or false call; insuff info to classify
25/02/2021,802452,14,331.00,Lock-in
25/02/2021,802458,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
25/02/2021,802455,8,711.00,"Malicious, mischievous false alarm"
25/02/2021,802453,7,331.00,Lock-in
25/02/2021,802456,8,523.53,Mutual Aid Given - FRV
25/02/2021,802457,8,523.53,Mutual Aid Given - FRV
25/02/2021,802471,15,357.00,High angle and vertical rescue
25/02/2021,802461,12,154.00,Water vessel fire
25/02/2021,802459,5,523.53,Mutual Aid Given - FRV
25/02/2021,802472,14,523.53,Mutual Aid Given - FRV
25/02/2021,802460,24,523.53,Mutual Aid Given - FRV
25/02/2021,802462,13,621.00,"Smoke scare, odour of smoke"
25/02/2021,802468,14,352.00,Vehicle accident-no injuries
25/02/2021,802463,24,523.53,Mutual Aid Given - FRV
25/02/2021,802467,8,184.00,Dumpster or other outside trash receptacle fire
25/02/2021,802464,14,523.53,Mutual Aid Given - FRV
25/02/2021,802466,8,523.53,Mutual Aid Given - FRV
25/02/2021,802465,8,621.00,"Smoke scare, odour of smoke"
25/02/2021,802518,17,357.00,High angle and vertical rescue
25/02/2021,802470,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
25/02/2021,802469,13,514.00,Unauthorised burning
25/02/2021,802475,9,412.00,"Odour or gas, gas leak, (domestic or LPG)"
25/02/2021,802488,7,352.00,Vehicle accident-no injuries
25/02/2021,802486,14,523.53,Mutual Aid Given - FRV
25/02/2021,802474,9,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
25/02/2021,802478,14,523.53,Mutual Aid Given - FRV
25/02/2021,802473,8,514.00,Unauthorised burning
25/02/2021,802479,14,523.53,Mutual Aid Given - FRV
25/02/2021,802477,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
25/02/2021,802485,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
25/02/2021,802476,8,611.00,Wrong location
25/02/2021,802480,8,352.00,Vehicle accident-no injuries
25/02/2021,802483,12,514.00,Unauthorised burning
25/02/2021,802482,8,621.00,"Smoke scare, odour of smoke"
25/02/2021,802490,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
25/02/2021,802481,22,184.00,Dumpster or other outside trash receptacle fire
25/02/2021,802493,27,621.00,"Smoke scare, odour of smoke"
25/02/2021,802484,18,523.43,Mutual Aid Given - Interstate Fire Service
25/02/2021,802487,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
25/02/2021,802489,13,523.53,Mutual Aid Given - FRV
25/02/2021,802492,11,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
25/02/2021,802491,8,621.00,"Smoke scare, odour of smoke"
25/02/2021,802494,23,523.53,Mutual Aid Given - FRV
25/02/2021,802498,16,514.00,Unauthorised burning
25/02/2021,802496,8,709.00,False alarm or false call not classified
25/02/2021,802570,12,163.00,Grass fire (more than one hectare)
25/02/2021,802497,7,121.00,"Foodstuffs burnt, confined to cooking equipment"
25/02/2021,802501,,523.53,Mutual Aid Given - FRV
25/02/2021,802500,22,609.00,Good intent call not classified
25/02/2021,802499,8,523.53,Mutual Aid Given - FRV
25/02/2021,802505,14,523.53,Mutual Aid Given - FRV
25/02/2021,802502,24,523.53,Mutual Aid Given - FRV
25/02/2021,802503,2,621.00,"Smoke scare, odour of smoke"
25/02/2021,802507,24,523.53,Mutual Aid Given - FRV
25/02/2021,802504,8,189.00,Outside refuse fire not classified
25/02/2021,802576,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
25/02/2021,802506,8,771.00,Fire indicator panel not activated - ASE not activated
25/02/2021,802508,22,621.00,"Smoke scare, odour of smoke"
25/02/2021,802510,13,500.00,Other service call; insuff info to classify
25/02/2021,802509,15,711.00,"Malicious, mischievous false alarm"
25/02/2021,802513,7,151.00,Passenger vehicle fire including buses
25/02/2021,802512,8,352.00,Vehicle accident-no injuries
25/02/2021,802511,18,732.00,Smoke detector malfunction - monitored by fire service
25/02/2021,802514,14,523.53,Mutual Aid Given - FRV
25/02/2021,802517,7,523.53,Mutual Aid Given - FRV
25/02/2021,802522,22,157.00,Off-road vehicles or mobile equipment fire
25/02/2021,802515,8,523.53,Mutual Aid Given - FRV
25/02/2021,802516,14,523.53,Mutual Aid Given - FRV
25/02/2021,802520,5,700.00,False alarm or false call; insuff info to classify
25/02/2021,802572,8,111.00,Fire damaging structure and contents
25/02/2021,802519,18,769.00,Unintentional alarm - not involving a malfunction not classified
26/02/2021,802523,2,621.00,"Smoke scare, odour of smoke"
26/02/2021,802524,14,523.53,Mutual Aid Given - FRV
26/02/2021,802528,2,523.53,Mutual Aid Given - FRV
26/02/2021,802525,8,523.53,Mutual Aid Given - FRV
26/02/2021,802558,22,151.00,Passenger vehicle fire including buses
26/02/2021,802527,27,621.00,"Smoke scare, odour of smoke"
26/02/2021,802526,20,756.00,Cooking fumes - toast or foodstuffs etc
26/02/2021,802529,12,151.00,Passenger vehicle fire including buses
26/02/2021,802530,14,523.53,Mutual Aid Given - FRV
26/02/2021,802531,17,173.20,Small grass fire (One hectare or less)
26/02/2021,802534,8,523.53,Mutual Aid Given - FRV
26/02/2021,802533,8,523.53,Mutual Aid Given - FRV
26/02/2021,802532,8,151.00,Passenger vehicle fire including buses
26/02/2021,802536,8,921.00,Dispatched and cancelled en-route
26/02/2021,802535,14,700.00,False alarm or false call; insuff info to classify
26/02/2021,802537,5,523.53,Mutual Aid Given - FRV
26/02/2021,802541,14,157.00,Off-road vehicles or mobile equipment fire
26/02/2021,802538,14,352.00,Vehicle accident-no injuries
26/02/2021,802539,14,523.53,Mutual Aid Given - FRV
26/02/2021,802543,22,709.00,False alarm or false call not classified
26/02/2021,802566,14,523.53,Mutual Aid Given - FRV
26/02/2021,802542,8,352.00,Vehicle accident-no injuries
26/02/2021,802549,15,901.00,"Cover assignment, standby at fire station"
26/02/2021,802544,14,768.00,"Alarm activation due to steam, sauna, steam room"
26/02/2021,802545,8,523.53,Mutual Aid Given - FRV
26/02/2021,802546,8,514.00,Unauthorised burning
26/02/2021,802547,8,523.53,Mutual Aid Given - FRV
26/02/2021,802548,14,431.00,"Excessive heat, overheat, scorch burns with no ignition"
26/02/2021,802563,8,152.00,Road or transport vehicle fire
26/02/2021,802555,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
26/02/2021,802553,14,621.00,"Smoke scare, odour of smoke"
26/02/2021,802550,2,352.00,Vehicle accident-no injuries
26/02/2021,802552,13,700.00,False alarm or false call; insuff info to classify
26/02/2021,802551,8,523.53,Mutual Aid Given - FRV
26/02/2021,802556,5,523.53,Mutual Aid Given - FRV
26/02/2021,802557,15,352.00,Vehicle accident-no injuries
26/02/2021,802561,18,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
26/02/2021,802560,8,352.10,Vehicle accident-with injuries
26/02/2021,802559,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
26/02/2021,802565,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
26/02/2021,802564,22,523.53,Mutual Aid Given - FRV
26/02/2021,802578,4,173.20,Small grass fire (One hectare or less)
26/02/2021,802568,8,523.53,Mutual Aid Given - FRV
26/02/2021,802567,18,529.00,"Assist other agencies, not classified"
26/02/2021,802827,17,162.00,Scrub or bush and grass mixture fire (more than one hectare)
26/02/2021,802569,9,121.00,"Foodstuffs burnt, confined to cooking equipment"
26/02/2021,802581,16,352.10,Vehicle accident-with injuries
26/02/2021,802573,15,921.00,Dispatched and cancelled en-route
26/02/2021,802574,2,523.53,Mutual Aid Given - FRV
26/02/2021,802571,10,173.20,Small grass fire (One hectare or less)
26/02/2021,802575,17,352.00,Vehicle accident-no injuries
26/02/2021,802595,15,111.00,Fire damaging structure and contents
26/02/2021,802577,8,514.00,Unauthorised burning
26/02/2021,802884,15,163.00,Grass fire (more than one hectare)
26/02/2021,802579,8,111.00,Fire damaging structure and contents
26/02/2021,802582,23,624.00,Controlled burning
26/02/2021,802654,7,523.53,Mutual Aid Given - FRV
26/02/2021,802580,14,523.53,Mutual Aid Given - FRV
26/02/2021,802583,8,523.53,Mutual Aid Given - FRV
26/02/2021,802584,14,523.53,Mutual Aid Given - FRV
26/02/2021,802585,14,523.53,Mutual Aid Given - FRV
26/02/2021,802600,8,111.00,Fire damaging structure and contents
26/02/2021,802591,22,523.53,Mutual Aid Given - FRV
26/02/2021,802586,13,331.00,Lock-in
26/02/2021,802713,22,523.53,Mutual Aid Given - FRV
26/02/2021,802588,13,112.00,Fire damaging structure only
26/02/2021,802589,16,621.00,"Smoke scare, odour of smoke"
26/02/2021,802590,10,121.00,"Foodstuffs burnt, confined to cooking equipment"
26/02/2021,802587,8,523.53,Mutual Aid Given - FRV
26/02/2021,802592,8,431.00,"Excessive heat, overheat, scorch burns with no ignition"
26/02/2021,802597,7,301.30,Animal Rescue
26/02/2021,802596,5,436.00,"Arcing, shorted electrical equipment"
26/02/2021,802593,22,621.00,"Smoke scare, odour of smoke"
26/02/2021,802594,8,413.00,Oil or other combustible liquid spill
26/02/2021,802598,8,756.00,Cooking fumes - toast or foodstuffs etc
26/02/2021,802599,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
26/02/2021,802603,7,352.10,Vehicle accident-with injuries
26/02/2021,802602,5,514.00,Unauthorised burning
26/02/2021,802611,6,521.00,Assist police or other governmental agency
26/02/2021,802601,27,609.00,Good intent call not classified
26/02/2021,802606,8,350.00,"Extrication, rescue; insuff info to classify"
26/02/2021,802604,16,709.00,False alarm or false call not classified
26/02/2021,802605,27,523.53,Mutual Aid Given - FRV
26/02/2021,802607,27,523.53,Mutual Aid Given - FRV
26/02/2021,802608,15,624.00,Controlled burning
