incident_datetime,incident_no,District_no,incident_type_code,incident_type
20/11/2019,751012,7,321.00,"EMS call, excluding vehicle accident with injury"
20/11/2019,751011,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751007,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2019,751013,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751008,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2019,751009,2,732.00,Smoke detector malfunction - monitored by fire service
20/11/2019,751025,2,622.00,"Steam vapour, fog or dust thought to be smoke"
20/11/2019,751032,16,514.00,Unauthorised burning
20/11/2019,751015,23,358.00,Extrication of victim(s) from building
20/11/2019,751014,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751022,14,352.00,Vehicle accident-no injuries
20/11/2019,751010,14,320.00,EMS; insuff info to classify
20/11/2019,751016,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/11/2019,751026,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2019,751020,7,765.00,Alarm activation due to workmen or occupier activities
20/11/2019,751021,8,600.00,Good intent call; insuff info to classify
20/11/2019,751018,8,624.00,Controlled burning
20/11/2019,751028,17,173.20,Small grass fire (One hectare or less)
20/11/2019,751017,15,321.00,"EMS call, excluding vehicle accident with injury"
20/11/2019,751024,9,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/11/2019,751048,27,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751027,13,351.00,Extrications of victim(s) from mobile property
20/11/2019,751052,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751031,8,352.10,Vehicle accident-with injuries
20/11/2019,751038,14,111.00,Fire damaging structure and contents
20/11/2019,751030,8,331.00,Lock-in
20/11/2019,751029,14,921.00,Dispatched and cancelled en-route
20/11/2019,751033,24,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2019,751035,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751034,11,709.00,False alarm or false call not classified
20/11/2019,751145,13,182.00,Garbage dump or sanitary landfill fire
20/11/2019,751037,8,751.00,Smoke detector operated-no fire-smoke from other location
20/11/2019,751039,14,321.00,"EMS call, excluding vehicle accident with injury"
20/11/2019,751045,14,751.00,Smoke detector operated-no fire-smoke from other location
20/11/2019,751047,13,621.00,"Smoke scare, odour of smoke"
20/11/2019,751050,2,352.10,Vehicle accident-with injuries
20/11/2019,751060,8,352.10,Vehicle accident-with injuries
20/11/2019,751043,14,626.00,Burglar alarm ringing
20/11/2019,751040,14,321.00,"EMS call, excluding vehicle accident with injury"
20/11/2019,751058,8,111.00,Fire damaging structure and contents
20/11/2019,751044,7,352.00,Vehicle accident-no injuries
20/11/2019,751041,16,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751046,14,352.00,Vehicle accident-no injuries
20/11/2019,751042,8,321.00,"EMS call, excluding vehicle accident with injury"
20/11/2019,751049,8,352.00,Vehicle accident-no injuries
20/11/2019,751053,6,701.00,Manual control point or break glass alarm activated
20/11/2019,751051,7,751.00,Smoke detector operated-no fire-smoke from other location
20/11/2019,751062,20,162.00,Scrub or bush and grass mixture fire (more than one hectare)
20/11/2019,751085,5,733.00,Heat detector malfunction - monitored by fire service
20/11/2019,751056,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2019,751055,24,412.00,"Odour or gas, gas leak, (domestic or LPG)"
20/11/2019,751126,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751067,13,756.00,Cooking fumes - toast or foodstuffs etc
20/11/2019,751063,15,409.00,Hazardous condition not classified
20/11/2019,751054,24,309.00,Other Rescue Calls
20/11/2019,751066,14,352.10,Vehicle accident-with injuries
20/11/2019,751064,11,141.00,"Outside storage fire, not rubbish"
20/11/2019,751087,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751075,10,352.10,Vehicle accident-with injuries
20/11/2019,751059,15,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2019,751065,7,352.10,Vehicle accident-with injuries
20/11/2019,751069,2,742.00,Smoke detector malfunction - local
20/11/2019,751068,9,711.00,"Malicious, mischievous false alarm"
20/11/2019,751088,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/11/2019,751061,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/11/2019,751074,8,184.00,Dumpster or other outside trash receptacle fire
20/11/2019,751070,8,752.00,Heat detector operated-no fire-heat from other location
20/11/2019,751073,14,111.00,Fire damaging structure and contents
20/11/2019,751095,8,624.00,Controlled burning
20/11/2019,751071,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/11/2019,751117,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/11/2019,751090,8,413.00,Oil or other combustible liquid spill
20/11/2019,751089,8,352.00,Vehicle accident-no injuries
20/11/2019,751072,22,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/11/2019,751079,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751096,15,624.00,Controlled burning
20/11/2019,751092,2,112.00,Fire damaging structure only
20/11/2019,751076,27,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
20/11/2019,751077,14,321.00,"EMS call, excluding vehicle accident with injury"
20/11/2019,751081,20,184.00,Dumpster or other outside trash receptacle fire
20/11/2019,751082,5,184.00,Dumpster or other outside trash receptacle fire
20/11/2019,751083,2,135.00,Fence fire
20/11/2019,751084,15,709.00,False alarm or false call not classified
20/11/2019,751078,8,352.00,Vehicle accident-no injuries
20/11/2019,751086,8,621.00,"Smoke scare, odour of smoke"
20/11/2019,751091,8,626.00,Burglar alarm ringing
20/11/2019,751094,9,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2019,751093,14,413.00,Oil or other combustible liquid spill
20/11/2019,751106,5,459.00,"Miscellaneous hazardous situations, not classified"
20/11/2019,751102,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
20/11/2019,751101,13,624.00,Controlled burning
20/11/2019,751105,9,189.00,Outside refuse fire not classified
20/11/2019,751104,8,151.00,Passenger vehicle fire including buses
20/11/2019,751114,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751100,27,624.00,Controlled burning
20/11/2019,751107,5,352.00,Vehicle accident-no injuries
20/11/2019,751103,6,624.00,Controlled burning
20/11/2019,751097,13,732.00,Smoke detector malfunction - monitored by fire service
20/11/2019,751098,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/11/2019,751108,4,352.00,Vehicle accident-no injuries
20/11/2019,751099,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2019,751115,8,111.00,Fire damaging structure and contents
20/11/2019,751112,6,609.00,Good intent call not classified
20/11/2019,751116,18,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751109,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751121,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751110,15,151.00,Passenger vehicle fire including buses
20/11/2019,751119,14,151.00,Passenger vehicle fire including buses
20/11/2019,751111,2,621.00,"Smoke scare, odour of smoke"
20/11/2019,751113,27,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
20/11/2019,751134,5,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751123,9,352.00,Vehicle accident-no injuries
20/11/2019,751272,17,161.00,Forest or woods fire (more than one hectare)
20/11/2019,751127,9,352.00,Vehicle accident-no injuries
20/11/2019,751128,5,624.00,Controlled burning
20/11/2019,751118,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/11/2019,751124,14,513.00,Smoke or odour removal
20/11/2019,751120,8,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
20/11/2019,751125,15,709.00,False alarm or false call not classified
20/11/2019,751122,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/11/2019,751129,27,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/11/2019,751138,6,609.00,Good intent call not classified
20/11/2019,751151,8,624.00,Controlled burning
20/11/2019,751147,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/11/2019,751131,15,621.00,"Smoke scare, odour of smoke"
20/11/2019,751152,17,151.00,Passenger vehicle fire including buses
20/11/2019,751146,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751132,10,514.00,Unauthorised burning
20/11/2019,751136,12,514.00,Unauthorised burning
20/11/2019,751130,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/11/2019,751133,4,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2019,751135,7,139.23,Gas Bottle Fire
20/11/2019,751142,8,352.00,Vehicle accident-no injuries
20/11/2019,751137,8,184.00,Dumpster or other outside trash receptacle fire
20/11/2019,751140,2,707.00,Alarm operated due to power surge/spike or short circuit
20/11/2019,751139,23,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2019,751143,9,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/11/2019,751153,22,351.00,Extrications of victim(s) from mobile property
20/11/2019,751141,6,621.00,"Smoke scare, odour of smoke"
20/11/2019,751150,18,514.00,Unauthorised burning
20/11/2019,751144,7,765.00,Alarm activation due to workmen or occupier activities
20/11/2019,751149,23,621.00,"Smoke scare, odour of smoke"
20/11/2019,751148,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/11/2019,751154,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751157,13,732.00,Smoke detector malfunction - monitored by fire service
21/11/2019,751155,2,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,751156,22,184.00,Dumpster or other outside trash receptacle fire
21/11/2019,751273,15,111.00,Fire damaging structure and contents
21/11/2019,751161,22,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751165,13,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751158,14,152.00,Road or transport vehicle fire
21/11/2019,751160,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751159,27,732.00,Smoke detector malfunction - monitored by fire service
21/11/2019,751162,,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751505,15,709.00,False alarm or false call not classified
21/11/2019,751163,13,621.00,"Smoke scare, odour of smoke"
21/11/2019,751164,2,0.00,Type of incident undetermined
21/11/2019,751166,9,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751168,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751167,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751170,27,514.00,Unauthorised burning
21/11/2019,751169,6,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751173,,173.20,Small grass fire (One hectare or less)
21/11/2019,751171,5,624.00,Controlled burning
21/11/2019,751175,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751177,23,352.10,Vehicle accident-with injuries
21/11/2019,751194,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751174,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751172,8,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,751188,15,111.00,Fire damaging structure and contents
21/11/2019,751184,22,621.00,"Smoke scare, odour of smoke"
21/11/2019,751176,13,514.00,Unauthorised burning
21/11/2019,751180,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751185,15,624.00,Controlled burning
21/11/2019,751178,14,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/11/2019,751183,27,621.00,"Smoke scare, odour of smoke"
21/11/2019,751181,24,621.00,"Smoke scare, odour of smoke"
21/11/2019,751179,15,700.00,False alarm or false call; insuff info to classify
21/11/2019,751186,8,142.00,"Storage yards including timber yards, tyres etc."
21/11/2019,751182,7,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
21/11/2019,751193,15,624.00,Controlled burning
21/11/2019,751187,14,301.30,Animal Rescue
21/11/2019,751192,7,703.30,Alarm operated due to normal weather condition - open windows/doors - avoidable
21/11/2019,751248,13,514.00,Unauthorised burning
21/11/2019,751189,9,765.00,Alarm activation due to workmen or occupier activities
21/11/2019,751190,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751197,14,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
21/11/2019,751191,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751199,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751245,9,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
21/11/2019,751196,14,621.00,"Smoke scare, odour of smoke"
21/11/2019,751198,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751213,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751195,5,765.00,Alarm activation due to workmen or occupier activities
21/11/2019,751214,,625.00,"Barbecue, hangi"
21/11/2019,751202,14,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751211,7,732.00,Smoke detector malfunction - monitored by fire service
21/11/2019,751232,9,173.20,Small grass fire (One hectare or less)
21/11/2019,751209,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751205,14,112.00,Fire damaging structure only
21/11/2019,751206,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751201,7,702.00,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
21/11/2019,751212,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751203,23,621.00,"Smoke scare, odour of smoke"
21/11/2019,751225,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751200,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751207,5,624.00,Controlled burning
21/11/2019,751204,6,171.00,Forest or wood fire (one hectare or less)
21/11/2019,751219,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751226,15,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751422,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751218,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751305,7,162.00,Scrub or bush and grass mixture fire (more than one hectare)
21/11/2019,751208,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751222,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751216,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751210,8,332.30,Lock-out
21/11/2019,751233,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751228,13,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751251,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751227,8,352.00,Vehicle accident-no injuries
21/11/2019,751236,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751237,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751230,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751224,15,413.00,Oil or other combustible liquid spill
21/11/2019,751220,14,626.00,Burglar alarm ringing
21/11/2019,751274,5,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751223,8,509.00,Other service call not classified (Public Service)
21/11/2019,751244,13,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751221,8,626.00,Burglar alarm ringing
21/11/2019,751231,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751242,9,435.00,Power line down
21/11/2019,751241,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751257,27,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
21/11/2019,751239,9,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751229,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751249,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/11/2019,751235,2,763.00,Failure to notify of test
21/11/2019,751256,14,135.00,Fence fire
21/11/2019,751238,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751263,16,350.00,"Extrication, rescue; insuff info to classify"
21/11/2019,751258,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751234,7,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,751469,27,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751240,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/11/2019,751275,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751255,14,751.00,Smoke detector operated-no fire-smoke from other location
21/11/2019,751252,7,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751264,8,173.20,Small grass fire (One hectare or less)
21/11/2019,751250,2,621.00,"Smoke scare, odour of smoke"
21/11/2019,751260,18,409.00,Hazardous condition not classified
21/11/2019,751243,7,509.00,Other service call not classified (Public Service)
21/11/2019,751715,2,162.00,Scrub or bush and grass mixture fire (more than one hectare)
21/11/2019,751246,8,731.00,Sprinkler malfunction - monitored by fire service
21/11/2019,751247,9,157.00,Off-road vehicles or mobile equipment fire
21/11/2019,751344,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751294,10,156.00,"Camper, caravan or rec. vehicle fire (not on blocks or used as a building)"
21/11/2019,751292,11,309.00,Other Rescue Calls
21/11/2019,751268,8,701.00,Manual control point or break glass alarm activated
21/11/2019,751328,16,435.00,Power line down
21/11/2019,751254,2,301.30,Animal Rescue
21/11/2019,751262,5,765.00,Alarm activation due to workmen or occupier activities
21/11/2019,751253,8,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
21/11/2019,751267,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751271,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751409,20,111.00,Fire damaging structure and contents
21/11/2019,751265,7,152.00,Road or transport vehicle fire
21/11/2019,751283,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751315,16,173.20,Small grass fire (One hectare or less)
21/11/2019,751269,14,621.00,"Smoke scare, odour of smoke"
21/11/2019,751266,24,621.00,"Smoke scare, odour of smoke"
21/11/2019,751261,,173.20,Small grass fire (One hectare or less)
21/11/2019,751284,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751280,15,751.00,Smoke detector operated-no fire-smoke from other location
21/11/2019,751279,12,621.00,"Smoke scare, odour of smoke"
21/11/2019,751270,27,173.20,Small grass fire (One hectare or less)
21/11/2019,751298,,623.00,Alarm sounded - no evidence of fire
21/11/2019,751291,8,173.20,Small grass fire (One hectare or less)
21/11/2019,751277,14,331.00,Lock-in
21/11/2019,751333,22,173.20,Small grass fire (One hectare or less)
21/11/2019,751285,2,435.00,Power line down
21/11/2019,751282,2,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
21/11/2019,751309,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751289,18,751.00,Smoke detector operated-no fire-smoke from other location
21/11/2019,751307,7,707.00,Alarm operated due to power surge/spike or short circuit
21/11/2019,751278,8,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,751420,2,711.00,"Malicious, mischievous false alarm"
21/11/2019,751288,12,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751352,18,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751875,20,163.00,Grass fire (more than one hectare)
21/11/2019,751281,13,621.00,"Smoke scare, odour of smoke"
21/11/2019,751302,8,171.00,Forest or wood fire (one hectare or less)
21/11/2019,751312,16,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751293,8,762.00,Accidental operation of alarm
21/11/2019,751276,15,509.00,Other service call not classified (Public Service)
21/11/2019,751286,,173.20,Small grass fire (One hectare or less)
21/11/2019,751320,16,621.00,"Smoke scare, odour of smoke"
21/11/2019,751310,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751304,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751296,13,621.00,"Smoke scare, odour of smoke"
21/11/2019,751287,27,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
21/11/2019,751325,5,113.00,Fire damaging contents only
21/11/2019,751317,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751290,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,752029,20,162.00,Scrub or bush and grass mixture fire (more than one hectare)
21/11/2019,751299,8,621.00,"Smoke scare, odour of smoke"
21/11/2019,751343,20,621.00,"Smoke scare, odour of smoke"
21/11/2019,751295,15,621.00,"Smoke scare, odour of smoke"
21/11/2019,751300,13,173.20,Small grass fire (One hectare or less)
21/11/2019,751369,16,352.00,Vehicle accident-no injuries
21/11/2019,751366,22,709.00,False alarm or false call not classified
21/11/2019,751514,18,163.00,Grass fire (more than one hectare)
21/11/2019,751311,13,435.00,Power line down
21/11/2019,751460,22,163.00,Grass fire (more than one hectare)
21/11/2019,751301,8,709.00,False alarm or false call not classified
21/11/2019,751313,13,734.00,Sprinkler malfunction - privately monitored
21/11/2019,751303,,173.20,Small grass fire (One hectare or less)
21/11/2019,751306,27,331.00,Lock-in
21/11/2019,751880,16,162.00,Scrub or bush and grass mixture fire (more than one hectare)
21/11/2019,751314,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751538,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751381,7,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/11/2019,751332,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751324,13,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751346,16,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751359,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751382,7,435.00,Power line down
21/11/2019,751398,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751378,15,435.00,Power line down
21/11/2019,751323,20,621.00,"Smoke scare, odour of smoke"
21/11/2019,751322,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751318,14,113.00,Fire damaging contents only
21/11/2019,751423,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751326,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/11/2019,751316,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751348,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751355,11,111.00,Fire damaging structure and contents
21/11/2019,751429,7,435.00,Power line down
21/11/2019,751365,7,435.00,Power line down
21/11/2019,751338,8,529.00,"Assist other agencies, not classified"
21/11/2019,751345,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751329,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751337,,754.30,Detector operated - no fire - internal/within same floor/compartment/smoke/heat
21/11/2019,751349,7,509.00,Other service call not classified (Public Service)
21/11/2019,751330,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751321,22,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,751347,15,173.20,Small grass fire (One hectare or less)
21/11/2019,751350,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751336,13,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
21/11/2019,751424,2,435.00,Power line down
21/11/2019,751327,15,707.00,Alarm operated due to power surge/spike or short circuit
21/11/2019,751354,14,173.20,Small grass fire (One hectare or less)
21/11/2019,751408,2,711.00,"Malicious, mischievous false alarm"
21/11/2019,751334,,173.20,Small grass fire (One hectare or less)
21/11/2019,751339,7,436.00,"Arcing, shorted electrical equipment"
21/11/2019,751394,14,135.00,Fence fire
21/11/2019,751353,14,702.00,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
21/11/2019,751446,9,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751563,13,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751455,2,435.00,Power line down
21/11/2019,751364,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751363,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751456,12,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751340,12,173.20,Small grass fire (One hectare or less)
21/11/2019,751331,7,436.00,"Arcing, shorted electrical equipment"
21/11/2019,751425,15,435.00,Power line down
21/11/2019,751373,8,622.00,"Steam vapour, fog or dust thought to be smoke"
21/11/2019,751341,7,331.00,Lock-in
21/11/2019,751342,2,533.00,"Wind storm, including tornado, hurricane or cyclone"
21/11/2019,751477,2,509.00,Other service call not classified (Public Service)
21/11/2019,751370,8,173.20,Small grass fire (One hectare or less)
21/11/2019,751591,2,352.00,Vehicle accident-no injuries
21/11/2019,751357,15,352.10,Vehicle accident-with injuries
21/11/2019,751384,14,625.00,"Barbecue, hangi"
21/11/2019,751577,2,921.00,Dispatched and cancelled en-route
21/11/2019,751375,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751358,7,331.00,Lock-in
21/11/2019,751361,11,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751389,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751390,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751385,9,352.10,Vehicle accident-with injuries
21/11/2019,751393,,751.00,Smoke detector operated-no fire-smoke from other location
21/11/2019,751351,22,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751368,22,732.00,Smoke detector malfunction - monitored by fire service
21/11/2019,751362,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751374,27,621.00,"Smoke scare, odour of smoke"
21/11/2019,751360,8,352.00,Vehicle accident-no injuries
21/11/2019,751356,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751413,2,409.00,Hazardous condition not classified
21/11/2019,751432,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751376,14,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
21/11/2019,751442,27,351.00,Extrications of victim(s) from mobile property
21/11/2019,751379,2,535.00,Severe weather or natural disaster
21/11/2019,751372,14,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751535,2,164.00,Cultivated grain or crop fire (more than one hectare)
21/11/2019,751426,,353.00,Removal of victim(s) from stalled elevator/escalator
21/11/2019,751371,8,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,1080000,2,509.00,Other service call not classified (Public Service)
21/11/2019,751401,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751454,14,352.00,Vehicle accident-no injuries
21/11/2019,751367,24,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751396,7,509.00,Other service call not classified (Public Service)
21/11/2019,751380,7,100.00,Fire or Explosion; insuff info to classify
21/11/2019,751402,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751400,8,621.00,"Smoke scare, odour of smoke"
21/11/2019,751388,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751421,6,921.00,Dispatched and cancelled en-route
21/11/2019,751399,2,523.33,Mutual Aid Given - SES
