incident_datetime,incident_no,District_no,incident_type_code,incident_type
2/12/2021,826842,8,621,"Smoke scare, odour of smoke"
2/12/2021,826843,8,621,"Smoke scare, odour of smoke"
2/12/2021,826845,10,737,Fire indicator panel in normal condition on arrival
2/12/2021,826881,13,111,Fire damaging structure and contents
2/12/2021,826844,13,331,Lock-in
2/12/2021,826849,8,523.53,Mutual Aid Given - FRV
2/12/2021,826847,9,624,Controlled burning
2/12/2021,826846,20,352.1,Vehicle accident-with injuries
2/12/2021,826848,2,331,Lock-in
2/12/2021,826852,15,352.1,Vehicle accident-with injuries
2/12/2021,826888,17,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826853,,352,Vehicle accident-no injuries
2/12/2021,826855,7,173.2,Small grass fire (One hectare or less)
2/12/2021,826851,14,523.53,Mutual Aid Given - FRV
2/12/2021,826856,14,523.53,Mutual Aid Given - FRV
2/12/2021,826854,8,331,Lock-in
2/12/2021,1080595,,921,Dispatched and cancelled en-route
2/12/2021,826858,11,129,Fire in building confined within non-combustible container with no other flame damage not classified
2/12/2021,826860,5,181,"Abandoned outside rubbish, refuse or waste fire"
2/12/2021,826862,14,129,Fire in building confined within non-combustible container with no other flame damage not classified
2/12/2021,826859,8,523.53,Mutual Aid Given - FRV
2/12/2021,826868,2,359,"Extrication, rescue not classified"
2/12/2021,826861,22,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826866,8,173.2,Small grass fire (One hectare or less)
2/12/2021,826865,16,779,Fire indicator panel not classified
2/12/2021,826875,2,163,Grass fire (more than one hectare)
2/12/2021,826863,9,765,Alarm activation due to workmen or occupier activities
2/12/2021,826864,8,523.53,Mutual Aid Given - FRV
2/12/2021,826867,2,742,Smoke detector malfunction - local
2/12/2021,826870,8,412,"Odour or gas, gas leak, (domestic or LPG)"
2/12/2021,826869,27,523.53,Mutual Aid Given - FRV
2/12/2021,826876,18,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826871,15,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826889,20,,
2/12/2021,826930,5,157,Off-road vehicles or mobile equipment fire
2/12/2021,826872,8,523.53,Mutual Aid Given - FRV
2/12/2021,826884,18,921,Dispatched and cancelled en-route
2/12/2021,826874,14,609,Good intent call not classified
2/12/2021,826915,2,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,827132,22,143.2,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
2/12/2021,826894,7,352.1,Vehicle accident-with injuries
2/12/2021,826916,20,152,Road or transport vehicle fire
2/12/2021,826908,15,435,Power line down
2/12/2021,826877,15,624,Controlled burning
2/12/2021,826879,22,152,Road or transport vehicle fire
2/12/2021,826878,2,624,Controlled burning
2/12/2021,826948,20,163,Grass fire (more than one hectare)
2/12/2021,826873,12,700,False alarm or false call; insuff info to classify
2/12/2021,826893,2,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826883,8,700,False alarm or false call; insuff info to classify
2/12/2021,826886,23,523.53,Mutual Aid Given - FRV
2/12/2021,826880,14,352,Vehicle accident-no injuries
2/12/2021,826940,22,162,Scrub or bush and grass mixture fire (more than one hectare)
2/12/2021,826887,13,352,Vehicle accident-no injuries
2/12/2021,826882,8,184,Dumpster or other outside trash receptacle fire
2/12/2021,826920,18,412,"Odour or gas, gas leak, (domestic or LPG)"
2/12/2021,826896,8,523.53,Mutual Aid Given - FRV
2/12/2021,826890,20,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826885,14,523.53,Mutual Aid Given - FRV
2/12/2021,826910,15,624,Controlled burning
2/12/2021,826905,15,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826900,5,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
2/12/2021,826891,2,352.1,Vehicle accident-with injuries
2/12/2021,826899,20,162,Scrub or bush and grass mixture fire (more than one hectare)
2/12/2021,826892,18,609,Good intent call not classified
2/12/2021,826927,15,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826929,20,164,Cultivated grain or crop fire (more than one hectare)
2/12/2021,826903,14,523.53,Mutual Aid Given - FRV
2/12/2021,826913,12,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826936,7,111,Fire damaging structure and contents
2/12/2021,826928,20,163,Grass fire (more than one hectare)
2/12/2021,826937,5,523.53,Mutual Aid Given - FRV
2/12/2021,826898,14,436,"Arcing, shorted electrical equipment"
2/12/2021,826895,2,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826907,8,523.53,Mutual Aid Given - FRV
2/12/2021,826968,13,435,Power line down
2/12/2021,826897,12,514,Unauthorised burning
2/12/2021,826904,13,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826911,14,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826912,13,523.53,Mutual Aid Given - FRV
2/12/2021,826917,13,533,"Wind storm, including tornado, hurricane or cyclone"
2/12/2021,826925,8,352.1,Vehicle accident-with injuries
2/12/2021,826918,13,173.2,Small grass fire (One hectare or less)
2/12/2021,826935,8,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
2/12/2021,826919,13,436,"Arcing, shorted electrical equipment"
2/12/2021,827151,12,111,Fire damaging structure and contents
2/12/2021,826922,13,352.1,Vehicle accident-with injuries
2/12/2021,826924,16,621,"Smoke scare, odour of smoke"
2/12/2021,826902,13,435,Power line down
2/12/2021,826966,,523.53,Mutual Aid Given - FRV
2/12/2021,826906,13,409,Hazardous condition not classified
2/12/2021,826914,13,523.53,Mutual Aid Given - FRV
2/12/2021,826931,13,112,Fire damaging structure only
2/12/2021,826934,15,535,Severe weather or natural disaster
2/12/2021,826947,8,436,"Arcing, shorted electrical equipment"
2/12/2021,826909,13,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
2/12/2021,826923,12,352,Vehicle accident-no injuries
2/12/2021,826943,8,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826949,13,352.1,Vehicle accident-with injuries
2/12/2021,826952,14,352,Vehicle accident-no injuries
2/12/2021,826971,20,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826942,22,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826944,8,0,Type of incident undetermined
2/12/2021,826926,13,435,Power line down
2/12/2021,826955,22,157,Off-road vehicles or mobile equipment fire
2/12/2021,826954,13,409,Hazardous condition not classified
2/12/2021,826959,23,172.3,Scrub or bush and grass mixture fire (one hectare or less)
2/12/2021,826932,14,523.53,Mutual Aid Given - FRV
2/12/2021,826945,,523.53,Mutual Aid Given - FRV
2/12/2021,826976,13,352.1,Vehicle accident-with injuries
2/12/2021,826941,13,709,False alarm or false call not classified
2/12/2021,826986,2,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826962,2,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826951,12,534,Lightning strike (no fire)
2/12/2021,826977,8,509,Other service call not classified (Public Service)
2/12/2021,826964,8,352.1,Vehicle accident-with injuries
2/12/2021,826982,23,621,"Smoke scare, odour of smoke"
2/12/2021,826953,13,412,"Odour or gas, gas leak, (domestic or LPG)"
2/12/2021,826950,8,523.53,Mutual Aid Given - FRV
2/12/2021,826957,12,624,Controlled burning
2/12/2021,826956,2,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826960,8,523.53,Mutual Aid Given - FRV
2/12/2021,826967,8,711,"Malicious, mischievous false alarm"
2/12/2021,827005,27,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826961,12,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826972,13,409,Hazardous condition not classified
2/12/2021,826965,14,523.53,Mutual Aid Given - FRV
2/12/2021,826999,20,162,Scrub or bush and grass mixture fire (more than one hectare)
2/12/2021,826974,2,621,"Smoke scare, odour of smoke"
2/12/2021,826958,22,159,Vehicle fire not classified
2/12/2021,826970,2,173.2,Small grass fire (One hectare or less)
2/12/2021,826975,8,732,Smoke detector malfunction - monitored by fire service
2/12/2021,826973,8,624,Controlled burning
2/12/2021,826969,12,732,Smoke detector malfunction - monitored by fire service
2/12/2021,826984,13,523.53,Mutual Aid Given - FRV
2/12/2021,826979,13,523.53,Mutual Aid Given - FRV
2/12/2021,826983,13,523.53,Mutual Aid Given - FRV
2/12/2021,826985,22,143.2,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
2/12/2021,826991,8,523.53,Mutual Aid Given - FRV
2/12/2021,826980,8,151,Passenger vehicle fire including buses
2/12/2021,827001,13,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
2/12/2021,826981,15,624,Controlled burning
2/12/2021,826978,11,921,Dispatched and cancelled en-route
2/12/2021,826993,2,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,826988,9,624,Controlled burning
2/12/2021,826989,2,179,Vegetation or other outside fire (One hectare or less) not classified
2/12/2021,827000,20,,
2/12/2021,826987,8,624,Controlled burning
2/12/2021,826992,2,521,Assist police or other governmental agency
2/12/2021,826990,13,436,"Arcing, shorted electrical equipment"
2/12/2021,826994,27,700,False alarm or false call; insuff info to classify
2/12/2021,826995,23,523.53,Mutual Aid Given - FRV
2/12/2021,826997,22,702,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
2/12/2021,826996,23,129,Fire in building confined within non-combustible container with no other flame damage not classified
2/12/2021,827002,14,352.1,Vehicle accident-with injuries
3/12/2021,826998,8,523.53,Mutual Aid Given - FRV
3/12/2021,827003,11,436,"Arcing, shorted electrical equipment"
3/12/2021,827007,7,523.53,Mutual Aid Given - FRV
3/12/2021,827008,7,523.53,Mutual Aid Given - FRV
3/12/2021,827010,23,752,Heat detector operated-no fire-heat from other location
3/12/2021,827011,11,522,Police matter
3/12/2021,827018,7,111,Fire damaging structure and contents
3/12/2021,827012,27,523.53,Mutual Aid Given - FRV
3/12/2021,827013,8,732,Smoke detector malfunction - monitored by fire service
3/12/2021,827014,14,523.53,Mutual Aid Given - FRV
3/12/2021,827015,27,523.53,Mutual Aid Given - FRV
3/12/2021,827023,16,352.1,Vehicle accident-with injuries
3/12/2021,827016,13,523.53,Mutual Aid Given - FRV
3/12/2021,827017,7,523.53,Mutual Aid Given - FRV
3/12/2021,827019,22,189,Outside refuse fire not classified
3/12/2021,827020,27,921,Dispatched and cancelled en-route
3/12/2021,827021,8,523.53,Mutual Aid Given - FRV
3/12/2021,827022,12,113,Fire damaging contents only
3/12/2021,827024,24,766,"Alarm activation due to poor building maintenance such as dust, cobwebs etc"
3/12/2021,827027,11,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
3/12/2021,827129,14,733,Heat detector malfunction - monitored by fire service
3/12/2021,827025,14,352,Vehicle accident-no injuries
3/12/2021,827026,23,765,Alarm activation due to workmen or occupier activities
3/12/2021,827130,10,412,"Odour or gas, gas leak, (domestic or LPG)"
3/12/2021,827131,8,523.53,Mutual Aid Given - FRV
3/12/2021,827135,8,400,Hazardous condition; insuff info to classify
3/12/2021,827133,27,523.53,Mutual Aid Given - FRV
3/12/2021,827136,10,621,"Smoke scare, odour of smoke"
3/12/2021,827137,8,523.53,Mutual Aid Given - FRV
3/12/2021,827138,27,621,"Smoke scare, odour of smoke"
3/12/2021,827139,8,700,False alarm or false call; insuff info to classify
3/12/2021,827140,8,711,"Malicious, mischievous false alarm"
3/12/2021,827141,27,523.53,Mutual Aid Given - FRV
3/12/2021,827142,6,352,Vehicle accident-no injuries
3/12/2021,827157,16,172.3,Scrub or bush and grass mixture fire (one hectare or less)
3/12/2021,827148,23,173.2,Small grass fire (One hectare or less)
3/12/2021,827145,2,172.3,Scrub or bush and grass mixture fire (one hectare or less)
3/12/2021,827144,13,173.2,Small grass fire (One hectare or less)
3/12/2021,827143,24,766,"Alarm activation due to poor building maintenance such as dust, cobwebs etc"
3/12/2021,827161,8,111,Fire damaging structure and contents
3/12/2021,827146,23,746,False alarm generated from private security firm - commercial premises
3/12/2021,827165,22,352.1,Vehicle accident-with injuries
3/12/2021,827147,14,523.53,Mutual Aid Given - FRV
3/12/2021,827159,20,352.1,Vehicle accident-with injuries
3/12/2021,827150,24,172.3,Scrub or bush and grass mixture fire (one hectare or less)
3/12/2021,827164,22,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
3/12/2021,827149,,523.53,Mutual Aid Given - FRV
3/12/2021,827152,8,523.53,Mutual Aid Given - FRV
3/12/2021,827158,15,173.2,Small grass fire (One hectare or less)
3/12/2021,827153,10,700,False alarm or false call; insuff info to classify
3/12/2021,827155,13,352.1,Vehicle accident-with injuries
3/12/2021,827156,13,523.53,Mutual Aid Given - FRV
3/12/2021,827360,18,172.3,Scrub or bush and grass mixture fire (one hectare or less)
3/12/2021,827162,12,621,"Smoke scare, odour of smoke"
3/12/2021,827160,11,320,EMS; insuff info to classify
3/12/2021,827171,8,352.1,Vehicle accident-with injuries
3/12/2021,827169,8,352.1,Vehicle accident-with injuries
3/12/2021,827166,15,412,"Odour or gas, gas leak, (domestic or LPG)"
3/12/2021,827180,13,436,"Arcing, shorted electrical equipment"
3/12/2021,827176,18,172.3,Scrub or bush and grass mixture fire (one hectare or less)
3/12/2021,827170,8,624,Controlled burning
3/12/2021,827167,24,700,False alarm or false call; insuff info to classify
3/12/2021,827186,10,352.1,Vehicle accident-with injuries
3/12/2021,827168,16,621,"Smoke scare, odour of smoke"
3/12/2021,827172,2,624,Controlled burning
3/12/2021,827175,15,624,Controlled burning
3/12/2021,827182,24,624,Controlled burning
3/12/2021,827173,10,624,Controlled burning
3/12/2021,827174,22,742,Smoke detector malfunction - local
3/12/2021,827177,14,523.53,Mutual Aid Given - FRV
3/12/2021,827183,5,173.2,Small grass fire (One hectare or less)
3/12/2021,827178,15,309,Other Rescue Calls
3/12/2021,827184,13,352.1,Vehicle accident-with injuries
3/12/2021,827181,14,301.3,Animal Rescue
3/12/2021,827185,2,523.53,Mutual Aid Given - FRV
3/12/2021,827188,14,412,"Odour or gas, gas leak, (domestic or LPG)"
3/12/2021,827192,17,162,Scrub or bush and grass mixture fire (more than one hectare)
3/12/2021,827187,14,523.53,Mutual Aid Given - FRV
3/12/2021,827189,14,351,Extrications of victim(s) from mobile property
3/12/2021,827190,9,509,Other service call not classified (Public Service)
3/12/2021,827243,5,352,Vehicle accident-no injuries
3/12/2021,827322,20,111,Fire damaging structure and contents
3/12/2021,827191,8,756,Cooking fumes - toast or foodstuffs etc
3/12/2021,827193,8,151,Passenger vehicle fire including buses
3/12/2021,827195,13,509,Other service call not classified (Public Service)
3/12/2021,827196,14,523.53,Mutual Aid Given - FRV
3/12/2021,827204,9,179,Vegetation or other outside fire (One hectare or less) not classified
3/12/2021,827194,15,623,Alarm sounded - no evidence of fire
3/12/2021,827197,8,514,Unauthorised burning
3/12/2021,827202,13,189,Outside refuse fire not classified
3/12/2021,827198,8,514,Unauthorised burning
3/12/2021,827209,14,523.53,Mutual Aid Given - FRV
3/12/2021,827199,8,732,Smoke detector malfunction - monitored by fire service
3/12/2021,827200,,523.53,Mutual Aid Given - FRV
3/12/2021,827201,14,523.53,Mutual Aid Given - FRV
3/12/2021,827206,14,436,"Arcing, shorted electrical equipment"
3/12/2021,827212,22,163,Grass fire (more than one hectare)
3/12/2021,827203,20,184,Dumpster or other outside trash receptacle fire
3/12/2021,827205,13,758,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
3/12/2021,827211,14,523.53,Mutual Aid Given - FRV
3/12/2021,827208,8,732,Smoke detector malfunction - monitored by fire service
3/12/2021,827207,2,523.53,Mutual Aid Given - FRV
3/12/2021,827210,8,711,"Malicious, mischievous false alarm"
3/12/2021,827216,14,523.53,Mutual Aid Given - FRV
3/12/2021,827213,8,523.53,Mutual Aid Given - FRV
4/12/2021,827214,8,352.1,Vehicle accident-with injuries
4/12/2021,827218,15,351,Extrications of victim(s) from mobile property
4/12/2021,827219,7,523.53,Mutual Aid Given - FRV
4/12/2021,827222,23,735,Smoke detector malfunction - privately monitored
4/12/2021,827221,8,731,Sprinkler malfunction - monitored by fire service
4/12/2021,827223,13,181,"Abandoned outside rubbish, refuse or waste fire"
4/12/2021,827224,13,181,"Abandoned outside rubbish, refuse or waste fire"
4/12/2021,827226,8,731,Sprinkler malfunction - monitored by fire service
4/12/2021,827227,20,111,Fire damaging structure and contents
4/12/2021,827228,13,179,Vegetation or other outside fire (One hectare or less) not classified
4/12/2021,827229,8,523.53,Mutual Aid Given - FRV
4/12/2021,827230,15,181,"Abandoned outside rubbish, refuse or waste fire"
4/12/2021,827235,14,523.53,Mutual Aid Given - FRV
4/12/2021,827233,14,523.53,Mutual Aid Given - FRV
4/12/2021,827237,5,172.3,Scrub or bush and grass mixture fire (one hectare or less)
4/12/2021,827231,15,700,False alarm or false call; insuff info to classify
4/12/2021,827232,14,624,Controlled burning
4/12/2021,827234,15,412,"Odour or gas, gas leak, (domestic or LPG)"
4/12/2021,827236,13,624,Controlled burning
4/12/2021,827238,8,523.53,Mutual Aid Given - FRV
4/12/2021,1080624,27,921,Dispatched and cancelled en-route
4/12/2021,827244,8,436,"Arcing, shorted electrical equipment"
4/12/2021,827241,15,600,Good intent call; insuff info to classify
4/12/2021,827249,11,352,Vehicle accident-no injuries
4/12/2021,827242,20,352,Vehicle accident-no injuries
4/12/2021,827253,18,163,Grass fire (more than one hectare)
4/12/2021,827245,16,760,Unintentional alarm - not involving a malfunction; insuff info to classify
4/12/2021,827246,8,621,"Smoke scare, odour of smoke"
4/12/2021,827257,23,172.3,Scrub or bush and grass mixture fire (one hectare or less)
4/12/2021,827247,14,350,"Extrication, rescue; insuff info to classify"
4/12/2021,827248,13,331,Lock-in
4/12/2021,827252,8,352.1,Vehicle accident-with injuries
4/12/2021,827250,23,733,Heat detector malfunction - monitored by fire service
4/12/2021,827272,24,352.1,Vehicle accident-with injuries
4/12/2021,827251,8,624,Controlled burning
4/12/2021,827260,20,352.1,Vehicle accident-with injuries
4/12/2021,827263,2,163,Grass fire (more than one hectare)
4/12/2021,827264,14,352,Vehicle accident-no injuries
4/12/2021,827369,20,162,Scrub or bush and grass mixture fire (more than one hectare)
4/12/2021,827256,27,523.53,Mutual Aid Given - FRV
4/12/2021,827258,8,,
4/12/2021,827259,27,624,Controlled burning
4/12/2021,827254,14,523.53,Mutual Aid Given - FRV
4/12/2021,827261,23,523.53,Mutual Aid Given - FRV
4/12/2021,827276,22,173.2,Small grass fire (One hectare or less)
4/12/2021,827262,22,514,Unauthorised burning
4/12/2021,827265,14,184,Dumpster or other outside trash receptacle fire
4/12/2021,827267,5,523.53,Mutual Aid Given - FRV
4/12/2021,827266,22,621,"Smoke scare, odour of smoke"
4/12/2021,827269,8,179,Vegetation or other outside fire (One hectare or less) not classified
4/12/2021,827270,13,624,Controlled burning
4/12/2021,827268,14,331,Lock-in
4/12/2021,827271,8,624,Controlled burning
4/12/2021,827274,13,172.3,Scrub or bush and grass mixture fire (one hectare or less)
4/12/2021,827277,13,151,Passenger vehicle fire including buses
4/12/2021,827275,8,523.53,Mutual Aid Given - FRV
4/12/2021,827273,8,300,"Rescue, EMS calls; insuff info to classify"
4/12/2021,827278,24,624,Controlled burning
4/12/2021,827279,7,139.23,Gas Bottle Fire
4/12/2021,827280,5,321,"EMS call, excluding vehicle accident with injury"
4/12/2021,827327,18,172.3,Scrub or bush and grass mixture fire (one hectare or less)
4/12/2021,827281,8,523.53,Mutual Aid Given - FRV
4/12/2021,827283,7,523.53,Mutual Aid Given - FRV
4/12/2021,827282,13,514,Unauthorised burning
4/12/2021,827292,14,523.53,Mutual Aid Given - FRV
4/12/2021,827284,8,624,Controlled burning
4/12/2021,827285,8,624,Controlled burning
4/12/2021,827286,,523.53,Mutual Aid Given - FRV
4/12/2021,827288,14,523.53,Mutual Aid Given - FRV
4/12/2021,827300,22,139,Special structure or outside equipment fire not classified
4/12/2021,827294,7,172.3,Scrub or bush and grass mixture fire (one hectare or less)
4/12/2021,827290,8,624,Controlled burning
4/12/2021,827289,14,523.53,Mutual Aid Given - FRV
4/12/2021,827291,2,624,Controlled burning
4/12/2021,827293,15,523.53,Mutual Aid Given - FRV
4/12/2021,827295,15,624,Controlled burning
4/12/2021,827296,8,523.53,Mutual Aid Given - FRV
4/12/2021,827297,13,189,Outside refuse fire not classified
4/12/2021,827299,15,151,Passenger vehicle fire including buses
4/12/2021,827298,14,523.53,Mutual Aid Given - FRV
4/12/2021,827301,13,523.53,Mutual Aid Given - FRV
4/12/2021,827302,9,711,"Malicious, mischievous false alarm"
4/12/2021,827303,8,624,Controlled burning
5/12/2021,827304,2,709,False alarm or false call not classified
5/12/2021,827306,8,181,"Abandoned outside rubbish, refuse or waste fire"
5/12/2021,827307,8,172.3,Scrub or bush and grass mixture fire (one hectare or less)
5/12/2021,827425,15,352,Vehicle accident-no injuries
5/12/2021,827310,15,751,Smoke detector operated-no fire-smoke from other location
5/12/2021,827309,9,529,"Assist other agencies, not classified"
5/12/2021,827311,8,523.53,Mutual Aid Given - FRV
5/12/2021,827312,13,352.1,Vehicle accident-with injuries
5/12/2021,827315,12,751,Smoke detector operated-no fire-smoke from other location
5/12/2021,827316,8,523.53,Mutual Aid Given - FRV
5/12/2021,827314,2,706,Council or water supply authority caused pressure surge through mains system
5/12/2021,827317,23,523.53,Mutual Aid Given - FRV
5/12/2021,827318,14,121,"Foodstuffs burnt, confined to cooking equipment"
5/12/2021,827319,8,523.53,Mutual Aid Given - FRV
5/12/2021,827323,22,173.2,Small grass fire (One hectare or less)
5/12/2021,827321,15,700,False alarm or false call; insuff info to classify
5/12/2021,827324,22,523.53,Mutual Aid Given - FRV
5/12/2021,827320,20,707,Alarm operated due to power surge/spike or short circuit
5/12/2021,827326,13,111,Fire damaging structure and contents
5/12/2021,827325,14,352.1,Vehicle accident-with injuries
5/12/2021,827343,2,173.2,Small grass fire (One hectare or less)
5/12/2021,827334,14,622,"Steam vapour, fog or dust thought to be smoke"
5/12/2021,827344,16,172.3,Scrub or bush and grass mixture fire (one hectare or less)
5/12/2021,827332,24,624,Controlled burning
5/12/2021,827330,14,352.1,Vehicle accident-with injuries
5/12/2021,827328,8,,
5/12/2021,827335,13,523.53,Mutual Aid Given - FRV
5/12/2021,827333,27,179,Vegetation or other outside fire (One hectare or less) not classified
5/12/2021,827331,13,331,Lock-in
5/12/2021,827340,5,172.3,Scrub or bush and grass mixture fire (one hectare or less)
5/12/2021,827337,7,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
5/12/2021,827336,15,624,Controlled burning
5/12/2021,827339,20,352.1,Vehicle accident-with injuries
5/12/2021,827342,13,352.1,Vehicle accident-with injuries
5/12/2021,827338,14,352.1,Vehicle accident-with injuries
5/12/2021,827341,14,331,Lock-in
5/12/2021,827348,8,184,Dumpster or other outside trash receptacle fire
5/12/2021,827345,8,625,"Barbecue, hangi"
5/12/2021,827374,2,,
5/12/2021,827349,2,352.1,Vehicle accident-with injuries
5/12/2021,827346,8,523.53,Mutual Aid Given - FRV
5/12/2021,827347,8,523.53,Mutual Aid Given - FRV
5/12/2021,827350,14,113,Fire damaging contents only
5/12/2021,827355,8,179,Vegetation or other outside fire (One hectare or less) not classified
5/12/2021,827364,15,172.3,Scrub or bush and grass mixture fire (one hectare or less)
5/12/2021,827384,16,172.3,Scrub or bush and grass mixture fire (one hectare or less)
5/12/2021,827353,23,173.2,Small grass fire (One hectare or less)
5/12/2021,827351,14,921,Dispatched and cancelled en-route
5/12/2021,827354,12,621,"Smoke scare, odour of smoke"
5/12/2021,827361,6,352.1,Vehicle accident-with injuries
5/12/2021,827356,15,352.1,Vehicle accident-with injuries
5/12/2021,827359,8,111,Fire damaging structure and contents
5/12/2021,827357,12,624,Controlled burning
5/12/2021,827358,8,523.53,Mutual Aid Given - FRV
5/12/2021,827372,2,173.2,Small grass fire (One hectare or less)
5/12/2021,827379,23,523.53,Mutual Aid Given - FRV
5/12/2021,827375,20,172.3,Scrub or bush and grass mixture fire (one hectare or less)
5/12/2021,827366,7,352.1,Vehicle accident-with injuries
5/12/2021,827362,14,700,False alarm or false call; insuff info to classify
5/12/2021,827373,2,352.1,Vehicle accident-with injuries
5/12/2021,827363,10,621,"Smoke scare, odour of smoke"
5/12/2021,827365,8,181,"Abandoned outside rubbish, refuse or waste fire"
5/12/2021,827368,,523.53,Mutual Aid Given - FRV
5/12/2021,827367,,523.53,Mutual Aid Given - FRV
5/12/2021,827370,8,523.53,Mutual Aid Given - FRV
5/12/2021,827382,9,352.1,Vehicle accident-with injuries
5/12/2021,827371,14,331,Lock-in
5/12/2021,827380,20,352.1,Vehicle accident-with injuries
5/12/2021,827391,14,523.53,Mutual Aid Given - FRV
5/12/2021,827376,8,509,Other service call not classified (Public Service)
5/12/2021,827378,16,172.3,Scrub or bush and grass mixture fire (one hectare or less)
5/12/2021,827377,14,523.53,Mutual Aid Given - FRV
5/12/2021,827381,14,625,"Barbecue, hangi"
5/12/2021,827392,,523.53,Mutual Aid Given - FRV
5/12/2021,827385,8,352,Vehicle accident-no injuries
5/12/2021,827383,24,184,Dumpster or other outside trash receptacle fire
5/12/2021,827389,15,523.53,Mutual Aid Given - FRV
5/12/2021,827393,8,352,Vehicle accident-no injuries
5/12/2021,827480,27,111,Fire damaging structure and contents
5/12/2021,827390,2,624,Controlled burning
5/12/2021,827387,20,111,Fire damaging structure and contents
5/12/2021,827406,,523.43,Mutual Aid Given - Interstate Fire Service
5/12/2021,827386,14,523.53,Mutual Aid Given - FRV
5/12/2021,827388,16,624,Controlled burning
5/12/2021,827394,6,172.3,Scrub or bush and grass mixture fire (one hectare or less)
5/12/2021,827398,4,352.1,Vehicle accident-with injuries
5/12/2021,827395,17,732,Smoke detector malfunction - monitored by fire service
5/12/2021,827399,22,189,Outside refuse fire not classified
5/12/2021,827396,14,523.53,Mutual Aid Given - FRV
5/12/2021,827397,27,523.53,Mutual Aid Given - FRV
5/12/2021,827400,27,523.53,Mutual Aid Given - FRV
5/12/2021,827401,23,332.3,Lock-out
5/12/2021,827402,24,523.53,Mutual Aid Given - FRV
5/12/2021,827403,8,431,"Excessive heat, overheat, scorch burns with no ignition"
5/12/2021,827404,7,436,"Arcing, shorted electrical equipment"
5/12/2021,827405,8,523.53,Mutual Aid Given - FRV
5/12/2021,827407,15,770,Fire indicator panel; insuff info to classify
5/12/2021,827408,13,756,Cooking fumes - toast or foodstuffs etc
6/12/2021,827409,8,523.53,Mutual Aid Given - FRV
6/12/2021,827412,15,170,Vegetation or other outside fire (One hectare or less); insuff info to classify
6/12/2021,827411,27,523.53,Mutual Aid Given - FRV
6/12/2021,827410,5,742,Smoke detector malfunction - local
6/12/2021,827451,23,111,Fire damaging structure and contents
6/12/2021,827413,22,732,Smoke detector malfunction - monitored by fire service
6/12/2021,827415,8,139,Special structure or outside equipment fire not classified
6/12/2021,827416,8,352.1,Vehicle accident-with injuries
6/12/2021,827417,9,151,Passenger vehicle fire including buses
6/12/2021,827419,7,760,Unintentional alarm - not involving a malfunction; insuff info to classify
6/12/2021,827422,8,352,Vehicle accident-no injuries
6/12/2021,827479,15,352,Vehicle accident-no injuries
6/12/2021,827420,8,180,Outside refuse fire; insuff info to classify
6/12/2021,827421,14,523.53,Mutual Aid Given - FRV
6/12/2021,827426,22,352,Vehicle accident-no injuries
6/12/2021,827428,15,179,Vegetation or other outside fire (One hectare or less) not classified
6/12/2021,827424,14,523.53,Mutual Aid Given - FRV
6/12/2021,827427,14,769,Unintentional alarm - not involving a malfunction not classified
6/12/2021,827423,7,523.53,Mutual Aid Given - FRV
6/12/2021,827583,5,172.3,Scrub or bush and grass mixture fire (one hectare or less)
6/12/2021,827430,14,523.53,Mutual Aid Given - FRV
6/12/2021,827431,14,135,Fence fire
