incident_datetime,incident_no,District_no,incident_type_code,incident_type
12/02/2019,715458,4,122.00,Chimney or flue fire - confined
12/02/2019,715456,16,732.00,Smoke detector malfunction - monitored by fire service
12/02/2019,715459,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
12/02/2019,715460,8,352.10,Vehicle accident-with injuries
12/02/2019,715463,15,NULL,NULL
12/02/2019,715461,8,301.30,Animal Rescue
12/02/2019,715464,13,413.00,Oil or other combustible liquid spill
12/02/2019,715471,17,151.00,Passenger vehicle fire including buses
12/02/2019,715466,14,514.00,Unauthorised burning
12/02/2019,715472,4,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
12/02/2019,715483,9,442.00,Chemical Spill or leak (if combustible - see 41 series)
12/02/2019,715468,22,352.10,Vehicle accident-with injuries
12/02/2019,715470,14,514.00,Unauthorised burning
12/02/2019,715467,14,135.00,Fence fire
12/02/2019,715473,8,350.00,"Extrication, rescue; insuff info to classify"
12/02/2019,715469,12,514.00,Unauthorised burning
12/02/2019,715478,8,184.00,Dumpster or other outside trash receptacle fire
12/02/2019,715476,8,352.10,Vehicle accident-with injuries
12/02/2019,715474,8,600.00,Good intent call; insuff info to classify
12/02/2019,715475,14,321.00,"EMS call, excluding vehicle accident with injury"
12/02/2019,715477,15,321.00,"EMS call, excluding vehicle accident with injury"
12/02/2019,715479,8,151.00,Passenger vehicle fire including buses
12/02/2019,715480,8,514.00,Unauthorised burning
12/02/2019,715484,8,352.00,Vehicle accident-no injuries
12/02/2019,715489,12,179.00,Vegetation or other outside fire (One hectare or less) not classified
12/02/2019,715487,15,435.00,Power line down
12/02/2019,715481,6,621.00,"Smoke scare, odour of smoke"
12/02/2019,715482,15,514.00,Unauthorised burning
12/02/2019,715488,14,762.00,Accidential operation of alarm
12/02/2019,715486,13,321.00,"EMS call, excluding vehicle accident with injury"
12/02/2019,715490,6,352.00,Vehicle accident-no injuries
12/02/2019,715485,8,359.00,"Extrication, rescue not classified"
12/02/2019,715496,5,436.00,"Arcing, shorted electrical equipment"
12/02/2019,715494,14,151.00,Passenger vehicle fire including buses
12/02/2019,715491,14,352.00,Vehicle accident-no injuries
12/02/2019,715492,8,321.00,"EMS call, excluding vehicle accident with injury"
12/02/2019,715495,7,413.00,Oil or other combustible liquid spill
12/02/2019,715493,8,NULL,NULL
12/02/2019,715497,8,514.00,Unauthorised burning
12/02/2019,715498,22,151.00,Passenger vehicle fire including buses
12/02/2019,715499,18,179.00,Vegetation or other outside fire (One hectare or less) not classified
12/02/2019,715500,8,352.10,Vehicle accident-with injuries
13/02/2019,715503,8,736.00,Heat detector malfunction - privately monitored
13/02/2019,715501,6,436.00,"Arcing, shorted electrical equipment"
13/02/2019,715504,8,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715502,7,706.00,Council or water supply authority caused pressure surge through mains system
13/02/2019,715505,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
13/02/2019,715506,7,700.00,False alarm or false call; insuff info to classify
13/02/2019,715507,14,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
13/02/2019,715509,8,709.00,False alarm or false call not classified
13/02/2019,715510,13,151.00,Passenger vehicle fire including buses
13/02/2019,715508,8,745.00,False alarm generated from private security firm - domestic premises
13/02/2019,715512,8,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715513,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
13/02/2019,715516,8,152.00,Road or transport vehicle fire
13/02/2019,715511,14,184.00,Dumpster or other outside trash receptacle fire
13/02/2019,715515,8,111.00,Fire damaging structure and contents
13/02/2019,715514,13,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715517,8,151.00,Passenger vehicle fire including buses
13/02/2019,715520,14,352.00,Vehicle accident-no injuries
13/02/2019,715518,11,622.00,"Steam vapour, fog or dust thought to be smoke"
13/02/2019,715521,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
13/02/2019,715523,14,352.10,Vehicle accident-with injuries
13/02/2019,715519,14,435.00,Power line down
13/02/2019,715524,15,765.00,Alarm activation due to workmen or occupier activities
13/02/2019,715522,18,609.00,Good intent call not classified
13/02/2019,715525,14,732.00,Smoke detector malfunction - monitored by fire service
13/02/2019,715526,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
13/02/2019,715529,8,741.00,Sprinkler malfunction - local
13/02/2019,715530,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
13/02/2019,715527,15,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715532,8,352.10,Vehicle accident-with injuries
13/02/2019,715528,14,352.00,Vehicle accident-no injuries
13/02/2019,715535,18,352.10,Vehicle accident-with injuries
13/02/2019,715533,5,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715531,8,352.00,Vehicle accident-no injuries
13/02/2019,715534,22,765.00,Alarm activation due to workmen or occupier activities
13/02/2019,715653,8,111.00,Fire damaging structure and contents
13/02/2019,715536,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
13/02/2019,715538,14,751.00,Smoke detector operated-no fire-smoke from other location
13/02/2019,715537,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
13/02/2019,715543,22,352.00,Vehicle accident-no injuries
13/02/2019,715542,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
13/02/2019,715539,13,765.00,Alarm activation due to workmen or occupier activities
13/02/2019,715544,2,756.00,Cooking fumes - toast or foodstuffs etc
13/02/2019,715540,27,600.00,Good intent call; insuff info to classify
13/02/2019,715541,27,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715545,NULL,921.00,Dispatched and cancelled en-route
13/02/2019,715546,14,709.00,False alarm or false call not classified
13/02/2019,715551,27,319.00,Medical assistance not classified
13/02/2019,715554,17,151.00,Passenger vehicle fire including buses
13/02/2019,715549,NULL,523.13,Mutual Aid Given - MFB
13/02/2019,715548,7,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715555,8,185.00,Outside stationary compactor or compacted trash fire
13/02/2019,715547,8,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715565,16,163.00,Grass fire (more than one hectare)
13/02/2019,715550,8,331.00,Lock-in
13/02/2019,715552,8,765.00,Alarm activation due to workmen or occupier activities
13/02/2019,715553,18,184.00,Dumpster or other outside trash receptacle fire
13/02/2019,715558,8,111.00,Fire damaging structure and contents
13/02/2019,715557,8,623.00,Alarm sounded - no evidence of fire
13/02/2019,715556,22,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715560,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
13/02/2019,715570,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
13/02/2019,715559,8,358.00,Extrication of victim(s) from building
13/02/2019,715604,2,351.00,Extrications of victim(s) from mobile property
13/02/2019,715581,22,151.00,Passenger vehicle fire including buses
13/02/2019,715562,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
13/02/2019,715561,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
13/02/2019,715576,NULL,351.00,Extrications of victim(s) from mobile property
13/02/2019,715563,8,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715564,12,412.00,"Odour or gas, gas leak, (domestic or LPG)"
13/02/2019,715567,7,352.10,Vehicle accident-with injuries
13/02/2019,715569,15,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715568,6,172.30,Scrub or bush and grass mixture fire (one hectare or less)
13/02/2019,715580,24,163.00,Grass fire (more than one hectare)
13/02/2019,715566,7,184.00,Dumpster or other outside trash receptacle fire
13/02/2019,715571,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
13/02/2019,715588,22,351.00,Extrications of victim(s) from mobile property
13/02/2019,715577,7,756.00,Cooking fumes - toast or foodstuffs etc
13/02/2019,715574,8,184.00,Dumpster or other outside trash receptacle fire
13/02/2019,715572,9,514.00,Unauthorised burning
13/02/2019,715573,8,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715611,9,352.10,Vehicle accident-with injuries
13/02/2019,715578,7,732.00,Smoke detector malfunction - monitored by fire service
13/02/2019,715575,8,184.00,Dumpster or other outside trash receptacle fire
13/02/2019,715582,20,173.20,Small grass fire (One hectare or less)
13/02/2019,715579,9,514.00,Unauthorised burning
13/02/2019,715583,7,732.00,Smoke detector malfunction - monitored by fire service
13/02/2019,715590,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
13/02/2019,715584,17,529.00,"Assist other agencies, not classified"
13/02/2019,715620,8,351.00,Extrications of victim(s) from mobile property
13/02/2019,715592,8,352.00,Vehicle accident-no injuries
13/02/2019,715591,2,352.10,Vehicle accident-with injuries
13/02/2019,715586,14,352.00,Vehicle accident-no injuries
13/02/2019,715598,2,113.00,Fire damaging contents only
13/02/2019,715585,15,756.00,Cooking fumes - toast or foodstuffs etc
13/02/2019,715589,27,121.00,"Foodstuffs burnt, confined to cooking equipment"
13/02/2019,715587,27,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715597,7,176.30,"Cultivated trees or nursery stock fire, including hedges (one hectare or less)"
13/02/2019,715595,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
13/02/2019,715593,7,309.00,Other Rescue Calls
13/02/2019,715594,16,331.00,Lock-in
13/02/2019,715596,7,621.00,"Smoke scare, odour of smoke"
13/02/2019,715599,22,743.00,Heat detector malfunction - local
13/02/2019,715623,13,111.00,Fire damaging structure and contents
13/02/2019,715601,13,352.00,Vehicle accident-no injuries
13/02/2019,715600,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
13/02/2019,715603,8,352.10,Vehicle accident-with injuries
13/02/2019,715608,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
13/02/2019,715606,13,621.00,"Smoke scare, odour of smoke"
13/02/2019,715605,14,509.00,Other service call not classified (Public Service)
13/02/2019,715609,13,514.00,Unauthorised burning
13/02/2019,715607,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
13/02/2019,715610,13,624.00,Controlled burning
13/02/2019,715612,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
13/02/2019,715681,27,172.30,Scrub or bush and grass mixture fire (one hectare or less)
13/02/2019,715614,NULL,0.00,Type of incident undetermined
13/02/2019,715618,13,352.00,Vehicle accident-no injuries
13/02/2019,715616,2,514.00,Unauthorised burning
13/02/2019,715613,14,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715621,14,212.00,Overpressure rupture of pipe or pipeline; air or gas
13/02/2019,715615,8,711.00,"Malicious, mischievous false alarm"
13/02/2019,715617,8,732.00,Smoke detector malfunction - monitored by fire service
13/02/2019,715619,8,122.00,Chimney or flue fire - confined
13/02/2019,715622,17,514.00,Unauthorised burning
13/02/2019,715624,7,756.00,Cooking fumes - toast or foodstuffs etc
13/02/2019,715627,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
13/02/2019,715626,4,711.00,"Malicious, mischievous false alarm"
13/02/2019,715632,13,514.00,Unauthorised burning
13/02/2019,715625,14,321.00,"EMS call, excluding vehicle accident with injury"
13/02/2019,715628,8,762.00,Accidential operation of alarm
13/02/2019,715629,13,621.00,"Smoke scare, odour of smoke"
13/02/2019,715631,20,352.10,Vehicle accident-with injuries
13/02/2019,715630,15,700.00,False alarm or false call; insuff info to classify
14/02/2019,715633,14,111.00,Fire damaging structure and contents
14/02/2019,715634,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
14/02/2019,715636,15,157.00,Off-road vehicles or mobile equipment fire
14/02/2019,715635,8,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715638,14,151.00,Passenger vehicle fire including buses
14/02/2019,715637,8,521.00,Assist police or other governmental agency
14/02/2019,715639,18,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715640,15,513.00,Smoke or odour removal
14/02/2019,715642,18,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715641,5,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715644,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
14/02/2019,715643,2,352.00,Vehicle accident-no injuries
14/02/2019,715645,13,352.10,Vehicle accident-with injuries
14/02/2019,715648,8,173.20,Small grass fire (One hectare or less)
14/02/2019,715693,8,111.00,Fire damaging structure and contents
14/02/2019,715658,8,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715650,13,768.00,"Alarm activation due to steam, sauna, steam room"
14/02/2019,715649,13,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715652,2,352.00,Vehicle accident-no injuries
14/02/2019,715647,14,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715659,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
14/02/2019,715655,13,151.00,Passenger vehicle fire including buses
14/02/2019,715656,13,352.10,Vehicle accident-with injuries
14/02/2019,715651,8,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715657,18,352.10,Vehicle accident-with injuries
14/02/2019,715654,14,352.10,Vehicle accident-with injuries
14/02/2019,715661,9,352.10,Vehicle accident-with injuries
14/02/2019,715667,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
14/02/2019,715660,24,756.00,Cooking fumes - toast or foodstuffs etc
14/02/2019,715663,27,NULL,NULL
14/02/2019,715666,7,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715662,13,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715675,24,621.00,"Smoke scare, odour of smoke"
14/02/2019,715668,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
14/02/2019,715665,18,514.00,Unauthorised burning
14/02/2019,715674,12,352.00,Vehicle accident-no injuries
14/02/2019,715677,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
14/02/2019,715669,15,701.00,Manual control point or break glass alarm activated
14/02/2019,715680,17,352.10,Vehicle accident-with injuries
14/02/2019,715670,5,756.00,Cooking fumes - toast or foodstuffs etc
14/02/2019,715673,5,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715711,8,609.00,Good intent call not classified
14/02/2019,715683,18,409.00,Hazardous condition not classified
14/02/2019,715672,23,711.00,"Malicious, mischievous false alarm"
14/02/2019,715678,22,352.00,Vehicle accident-no injuries
14/02/2019,715679,15,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715671,14,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715676,7,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715682,7,756.00,Cooking fumes - toast or foodstuffs etc
14/02/2019,715686,14,185.00,Outside stationary compactor or compacted trash fire
14/02/2019,715685,13,521.00,Assist police or other governmental agency
14/02/2019,715684,13,921.00,Dispatched and cancelled en-route
14/02/2019,715687,15,173.20,Small grass fire (One hectare or less)
14/02/2019,715689,7,352.00,Vehicle accident-no injuries
14/02/2019,715691,11,709.00,False alarm or false call not classified
14/02/2019,715698,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
14/02/2019,715690,14,0.00,Type of incident undetermined
14/02/2019,715688,8,173.20,Small grass fire (One hectare or less)
14/02/2019,715692,2,701.00,Manual control point or break glass alarm activated
14/02/2019,715929,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
14/02/2019,715696,22,179.00,Vegetation or other outside fire (One hectare or less) not classified
14/02/2019,715694,4,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715695,9,NULL,NULL
14/02/2019,715700,7,111.00,Fire damaging structure and contents
14/02/2019,715697,8,222.00,Overpressure rupture of boiler; air or gas
14/02/2019,715714,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
14/02/2019,715699,24,439.00,Heat related and electrical not classified
14/02/2019,715701,10,162.00,Scrub or bush and grass mixture fire (more than one hectare)
14/02/2019,715716,16,163.00,Grass fire (more than one hectare)
14/02/2019,715706,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
14/02/2019,715702,8,111.00,Fire damaging structure and contents
14/02/2019,715704,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
14/02/2019,715715,15,173.20,Small grass fire (One hectare or less)
14/02/2019,715703,2,764.00,Incorrect test by service or company personnel
14/02/2019,715712,2,450.00,Miscellaneous hazardous situations; insuff info to classify further
14/02/2019,715705,9,412.00,"Odour or gas, gas leak, (domestic or LPG)"
14/02/2019,715708,13,151.00,Passenger vehicle fire including buses
14/02/2019,715710,7,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715709,11,700.00,False alarm or false call; insuff info to classify
14/02/2019,715713,20,435.00,Power line down
14/02/2019,715718,15,151.00,Passenger vehicle fire including buses
14/02/2019,715758,5,352.10,Vehicle accident-with injuries
14/02/2019,715717,23,622.00,"Steam vapour, fog or dust thought to be smoke"
14/02/2019,715737,12,179.00,Vegetation or other outside fire (One hectare or less) not classified
14/02/2019,715744,15,711.00,"Malicious, mischievous false alarm"
14/02/2019,715725,22,412.00,"Odour or gas, gas leak, (domestic or LPG)"
14/02/2019,715721,7,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715719,14,352.00,Vehicle accident-no injuries
14/02/2019,715720,2,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715722,8,352.00,Vehicle accident-no injuries
14/02/2019,715723,16,172.30,Scrub or bush and grass mixture fire (one hectare or less)
14/02/2019,715724,15,742.00,Smoke detector malfunction - local
14/02/2019,715728,9,732.00,Smoke detector malfunction - monitored by fire service
14/02/2019,715729,14,111.00,Fire damaging structure and contents
14/02/2019,715727,8,111.00,Fire damaging structure and contents
14/02/2019,715726,2,184.00,Dumpster or other outside trash receptacle fire
14/02/2019,715734,15,352.00,Vehicle accident-no injuries
14/02/2019,715731,14,121.00,"Foodstuffs burnt, confined to cooking equipment"
14/02/2019,715730,22,352.00,Vehicle accident-no injuries
14/02/2019,715739,14,765.00,Alarm activation due to workmen or occupier activities
14/02/2019,715740,15,352.00,Vehicle accident-no injuries
14/02/2019,715736,13,742.00,Smoke detector malfunction - local
14/02/2019,715747,8,413.00,Oil or other combustible liquid spill
14/02/2019,715733,14,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
14/02/2019,715738,15,413.00,Oil or other combustible liquid spill
14/02/2019,715732,14,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715735,22,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715742,7,735.00,Smoke detector malfunction - privately monitored
14/02/2019,715743,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
14/02/2019,715745,7,768.00,"Alarm activation due to steam, sauna, steam room"
14/02/2019,715748,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
14/02/2019,715750,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
14/02/2019,715746,7,352.00,Vehicle accident-no injuries
14/02/2019,715749,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
14/02/2019,715752,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
14/02/2019,715753,14,151.00,Passenger vehicle fire including buses
14/02/2019,715751,13,352.10,Vehicle accident-with injuries
14/02/2019,715754,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
14/02/2019,715782,2,441.00,Chemical Hazard (no spill or leak)
14/02/2019,715755,27,172.30,Scrub or bush and grass mixture fire (one hectare or less)
14/02/2019,715757,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
14/02/2019,715762,24,621.00,"Smoke scare, odour of smoke"
14/02/2019,715759,14,135.00,Fence fire
14/02/2019,715761,14,352.10,Vehicle accident-with injuries
14/02/2019,715756,NULL,212.00,Overpressure rupture of pipe or pipeline; air or gas
14/02/2019,715760,27,113.00,Fire damaging contents only
14/02/2019,715771,2,352.10,Vehicle accident-with injuries
14/02/2019,715765,14,130.00,Special structure or outside equipment fire; insuff info to classify
14/02/2019,715772,22,700.00,False alarm or false call; insuff info to classify
14/02/2019,715764,8,352.10,Vehicle accident-with injuries
14/02/2019,715763,8,321.00,"EMS call, excluding vehicle accident with injury"
14/02/2019,715766,8,173.20,Small grass fire (One hectare or less)
14/02/2019,715770,8,742.00,Smoke detector malfunction - local
14/02/2019,715768,8,735.00,Smoke detector malfunction - privately monitored
14/02/2019,715767,15,609.00,Good intent call not classified
14/02/2019,715769,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
14/02/2019,715773,13,742.00,Smoke detector malfunction - local
14/02/2019,715786,13,111.00,Fire damaging structure and contents
15/02/2019,715774,15,151.00,Passenger vehicle fire including buses
15/02/2019,715777,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
15/02/2019,715775,18,321.00,"EMS call, excluding vehicle accident with injury"
15/02/2019,715776,8,732.00,Smoke detector malfunction - monitored by fire service
15/02/2019,715778,8,509.00,Other service call not classified (Public Service)
15/02/2019,715781,8,321.00,"EMS call, excluding vehicle accident with injury"
15/02/2019,715780,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
15/02/2019,715779,8,321.00,"EMS call, excluding vehicle accident with injury"
15/02/2019,715784,8,700.00,False alarm or false call; insuff info to classify
15/02/2019,715783,7,732.00,Smoke detector malfunction - monitored by fire service
15/02/2019,715785,14,0.00,Type of incident undetermined
15/02/2019,715787,13,732.00,Smoke detector malfunction - monitored by fire service
15/02/2019,715788,23,768.00,"Alarm activation due to steam, sauna, steam room"
15/02/2019,715789,13,751.00,Smoke detector operated-no fire-smoke from other location
15/02/2019,715790,8,611.00,Wrong location
15/02/2019,715791,8,151.00,Passenger vehicle fire including buses
15/02/2019,715792,8,622.00,"Steam vapour, fog or dust thought to be smoke"
15/02/2019,715793,13,151.00,Passenger vehicle fire including buses
15/02/2019,715795,5,732.00,Smoke detector malfunction - monitored by fire service
15/02/2019,715794,17,732.00,Smoke detector malfunction - monitored by fire service
15/02/2019,715797,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
15/02/2019,715796,22,700.00,False alarm or false call; insuff info to classify
15/02/2019,715800,14,756.00,Cooking fumes - toast or foodstuffs etc
15/02/2019,715799,15,301.30,Animal Rescue
15/02/2019,715801,8,321.00,"EMS call, excluding vehicle accident with injury"
15/02/2019,715798,14,621.00,"Smoke scare, odour of smoke"
15/02/2019,715802,5,412.00,"Odour or gas, gas leak, (domestic or LPG)"
15/02/2019,715804,7,352.10,Vehicle accident-with injuries
15/02/2019,715803,14,751.00,Smoke detector operated-no fire-smoke from other location
15/02/2019,715805,13,413.00,Oil or other combustible liquid spill
15/02/2019,715807,2,331.00,Lock-in
15/02/2019,715806,14,701.00,Manual control point or break glass alarm activated
15/02/2019,715810,7,309.00,Other Rescue Calls
15/02/2019,715813,7,768.00,"Alarm activation due to steam, sauna, steam room"
15/02/2019,715808,8,514.00,Unauthorised burning
15/02/2019,715809,15,731.00,Sprinkler malfunction - monitored by fire service
15/02/2019,715830,8,732.00,Smoke detector malfunction - monitored by fire service
15/02/2019,715811,8,350.00,"Extrication, rescue; insuff info to classify"
15/02/2019,715812,20,701.00,Manual control point or break glass alarm activated
15/02/2019,715815,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
15/02/2019,715814,23,622.00,"Steam vapour, fog or dust thought to be smoke"
15/02/2019,715817,8,352.10,Vehicle accident-with injuries
15/02/2019,715816,27,113.00,Fire damaging contents only
15/02/2019,715818,13,621.00,"Smoke scare, odour of smoke"
15/02/2019,715820,13,321.00,"EMS call, excluding vehicle accident with injury"
15/02/2019,715819,14,609.00,Good intent call not classified
15/02/2019,715833,5,352.10,Vehicle accident-with injuries
15/02/2019,715827,14,352.00,Vehicle accident-no injuries
15/02/2019,715822,5,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
15/02/2019,715823,8,112.00,Fire damaging structure only
15/02/2019,715828,14,352.10,Vehicle accident-with injuries
15/02/2019,715821,8,509.00,Other service call not classified (Public Service)
15/02/2019,715826,6,151.00,Passenger vehicle fire including buses
15/02/2019,715825,8,352.10,Vehicle accident-with injuries
15/02/2019,715824,8,121.00,"Foodstuffs burnt, confined to cooking equipment"
15/02/2019,715837,10,352.10,Vehicle accident-with injuries
15/02/2019,715846,8,197.00,Explosion with ensuing fire
15/02/2019,715829,12,331.00,Lock-in
15/02/2019,715844,8,352.10,Vehicle accident-with injuries
15/02/2019,715888,14,163.00,Grass fire (more than one hectare)
15/02/2019,715835,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
15/02/2019,715832,12,732.00,Smoke detector malfunction - monitored by fire service
15/02/2019,715831,14,350.00,"Extrication, rescue; insuff info to classify"
15/02/2019,715843,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
15/02/2019,715834,8,352.00,Vehicle accident-no injuries
15/02/2019,715836,14,331.00,Lock-in
15/02/2019,715840,14,509.00,Other service call not classified (Public Service)
15/02/2019,715838,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
15/02/2019,715861,17,169.00,Vegetation or other outside fire (more than one hectare) not classified
15/02/2019,715841,22,321.00,"EMS call, excluding vehicle accident with injury"
15/02/2019,715839,7,621.00,"Smoke scare, odour of smoke"
15/02/2019,715842,13,139.00,Special structure or outside equipment fire not classified
15/02/2019,715849,27,751.00,Smoke detector operated-no fire-smoke from other location
15/02/2019,715847,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
15/02/2019,715845,14,331.00,Lock-in
15/02/2019,715848,14,331.00,Lock-in
15/02/2019,715871,2,441.00,Chemical Hazard (no spill or leak)
15/02/2019,715850,14,765.00,Alarm activation due to workmen or occupier activities
15/02/2019,715853,8,352.10,Vehicle accident-with injuries
15/02/2019,715852,16,514.00,Unauthorised burning
15/02/2019,715851,8,732.00,Smoke detector malfunction - monitored by fire service
15/02/2019,715854,8,352.10,Vehicle accident-with injuries
15/02/2019,715859,24,709.00,False alarm or false call not classified
15/02/2019,715857,NULL,111.00,Fire damaging structure and contents
15/02/2019,715855,14,331.00,Lock-in
15/02/2019,715856,8,609.00,Good intent call not classified
15/02/2019,715863,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
15/02/2019,715858,13,352.00,Vehicle accident-no injuries
15/02/2019,715860,7,756.00,Cooking fumes - toast or foodstuffs etc
15/02/2019,715862,8,321.00,"EMS call, excluding vehicle accident with injury"
15/02/2019,715867,14,151.00,Passenger vehicle fire including buses
15/02/2019,715864,12,181.00,"Abandoned outside rubbish, refuse or waste fire"
15/02/2019,715868,5,624.00,Controlled burning
15/02/2019,715866,15,621.00,"Smoke scare, odour of smoke"
15/02/2019,715896,4,309.00,Other Rescue Calls
15/02/2019,715872,8,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
15/02/2019,715875,8,352.10,Vehicle accident-with injuries
15/02/2019,715870,2,600.00,Good intent call; insuff info to classify
15/02/2019,715865,27,621.00,"Smoke scare, odour of smoke"
15/02/2019,715876,14,765.00,Alarm activation due to workmen or occupier activities
15/02/2019,716136,2,NULL,NULL
15/02/2019,715869,13,321.00,"EMS call, excluding vehicle accident with injury"
15/02/2019,715874,8,621.00,"Smoke scare, odour of smoke"
15/02/2019,715878,13,514.00,Unauthorised burning
15/02/2019,715877,7,331.00,Lock-in
15/02/2019,715873,27,172.30,Scrub or bush and grass mixture fire (one hectare or less)
15/02/2019,715881,22,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
15/02/2019,715883,7,111.00,Fire damaging structure and contents
15/02/2019,715898,16,352.10,Vehicle accident-with injuries
15/02/2019,715879,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
15/02/2019,715885,8,352.10,Vehicle accident-with injuries
15/02/2019,715890,8,514.00,Unauthorised burning
15/02/2019,715891,8,352.10,Vehicle accident-with injuries
15/02/2019,715884,15,514.00,Unauthorised burning
15/02/2019,715880,22,621.00,"Smoke scare, odour of smoke"
