incident_datetime,incident_no,District_no,incident_type_code,incident_type
29/12/2017,660979,24,768.00,"Alarm activation due to steam, sauna, steam room"
29/12/2017,660975,7,352.00,Vehicle accident-no injuries
29/12/2017,660980,24,751.00,Smoke detector operated-no fire-smoke from other location
29/12/2017,660974,8,321.00,"EMS call, excluding vehicle accident with injury"
29/12/2017,660996,8,111.00,Fire damaging structure and contents
29/12/2017,660997,12,179.00,Vegetation or other outside fire (One hectare or less) not classified
29/12/2017,660981,7,741.00,Sprinkler malfunction - local
29/12/2017,660985,14,709.00,False alarm or false call not classified
29/12/2017,660983,13,769.00,Unintentional alarm - not involving a malfunction not classified
29/12/2017,660984,15,702.00,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
29/12/2017,660995,13,436.00,"Arcing, shorted electrical equipment"
29/12/2017,660992,9,352.10,Vehicle accident-with injuries
29/12/2017,660993,12,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
29/12/2017,660986,8,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
29/12/2017,660991,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
29/12/2017,660989,8,621.00,"Smoke scare, odour of smoke"
29/12/2017,660988,13,625.00,"Barbecue, hangi"
29/12/2017,660994,15,514.00,Unauthorised burning
29/12/2017,660990,7,621.00,"Smoke scare, odour of smoke"
29/12/2017,661008,8,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
29/12/2017,660998,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
29/12/2017,660999,15,700.00,False alarm or false call; insuff info to classify
29/12/2017,661005,8,702.00,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
29/12/2017,661002,13,732.00,Smoke detector malfunction - monitored by fire service
29/12/2017,661003,5,189.00,Outside refuse fire not classified
29/12/2017,661000,7,711.00,"Malicious, mischievous false alarm"
29/12/2017,661006,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
29/12/2017,661004,7,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
29/12/2017,661014,14,521.00,Assist police or other governmental agency
29/12/2017,661010,7,759.00,Simulated condition; not classified above
29/12/2017,661007,27,621.00,"Smoke scare, odour of smoke"
29/12/2017,661009,8,0.00,Type of incident undetermined
29/12/2017,661011,8,321.00,"EMS call, excluding vehicle accident with injury"
29/12/2017,661013,2,352.00,Vehicle accident-no injuries
29/12/2017,661012,8,321.00,"EMS call, excluding vehicle accident with injury"
29/12/2017,661015,15,700.00,False alarm or false call; insuff info to classify
29/12/2017,661017,18,173.20,Small grass fire (One hectare or less)
29/12/2017,661016,9,609.00,Good intent call not classified
29/12/2017,661018,7,702.00,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
30/12/2017,661873,5,111.00,Fire damaging structure and contents
30/12/2017,661021,7,459.00,"Miscellaneous hazardous situations, not classified"
30/12/2017,661019,7,471.00,"Known biological hazard (eg medical waste, blood)"
30/12/2017,661020,23,732.00,Smoke detector malfunction - monitored by fire service
30/12/2017,661023,NULL,521.00,Assist police or other governmental agency
30/12/2017,661024,8,751.00,Smoke detector operated-no fire-smoke from other location
30/12/2017,661022,15,709.00,False alarm or false call not classified
30/12/2017,661025,14,609.00,Good intent call not classified
30/12/2017,661026,13,732.00,Smoke detector malfunction - monitored by fire service
30/12/2017,661028,9,733.00,Heat detector malfunction - monitored by fire service
30/12/2017,661029,7,151.00,Passenger vehicle fire including buses
30/12/2017,661027,24,412.00,"Odour or gas, gas leak, (domestic or LPG)"
30/12/2017,661030,8,751.00,Smoke detector operated-no fire-smoke from other location
30/12/2017,661034,7,700.00,False alarm or false call; insuff info to classify
30/12/2017,661031,22,521.00,Assist police or other governmental agency
30/12/2017,661032,5,900.00,Other condition
30/12/2017,661039,24,742.00,Smoke detector malfunction - local
30/12/2017,661033,8,0.00,Type of incident undetermined
30/12/2017,661053,20,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
30/12/2017,661036,14,756.00,Cooking fumes - toast or foodstuffs etc
30/12/2017,661040,14,151.00,Passenger vehicle fire including buses
30/12/2017,661037,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
30/12/2017,661035,14,321.00,"EMS call, excluding vehicle accident with injury"
30/12/2017,661038,2,752.00,Heat detector operated-no fire-heat from other location
30/12/2017,661041,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
30/12/2017,661043,8,151.00,Passenger vehicle fire including buses
30/12/2017,661042,8,514.00,Unauthorised burning
30/12/2017,661045,11,514.00,Unauthorised burning
30/12/2017,661044,20,711.00,"Malicious, mischievous false alarm"
30/12/2017,661046,14,321.00,"EMS call, excluding vehicle accident with injury"
30/12/2017,661054,15,352.00,Vehicle accident-no injuries
30/12/2017,661049,8,514.00,Unauthorised burning
30/12/2017,661048,22,112.00,Fire damaging structure only
30/12/2017,661050,NULL,181.00,"Abandoned outside rubbish, refuse or waste fire"
30/12/2017,661047,15,751.00,Smoke detector operated-no fire-smoke from other location
30/12/2017,661051,14,321.00,"EMS call, excluding vehicle accident with injury"
30/12/2017,661057,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
30/12/2017,661052,7,771.00,Fire indicator panel not activated - ASE not activated
30/12/2017,661056,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
30/12/2017,661055,7,111.00,Fire damaging structure and contents
30/12/2017,661061,12,179.00,Vegetation or other outside fire (One hectare or less) not classified
30/12/2017,661060,7,121.00,"Foodstuffs burnt, confined to cooking equipment"
30/12/2017,661059,8,609.00,Good intent call not classified
30/12/2017,661058,14,321.00,"EMS call, excluding vehicle accident with injury"
30/12/2017,661064,9,352.00,Vehicle accident-no injuries
30/12/2017,661065,22,701.00,Manual control point or break glass alarm activated
30/12/2017,661062,15,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
30/12/2017,661063,15,331.00,Lock-in
30/12/2017,661066,8,625.00,"Barbecue, hangi"
30/12/2017,661071,14,151.00,Passenger vehicle fire including buses
30/12/2017,661067,14,321.00,"EMS call, excluding vehicle accident with injury"
30/12/2017,661068,8,621.00,"Smoke scare, odour of smoke"
30/12/2017,661072,11,352.10,Vehicle accident-with injuries
30/12/2017,661069,27,756.00,Cooking fumes - toast or foodstuffs etc
30/12/2017,661070,8,352.00,Vehicle accident-no injuries
30/12/2017,661077,5,352.10,Vehicle accident-with injuries
30/12/2017,661075,7,113.00,Fire damaging contents only
30/12/2017,661080,24,151.00,Passenger vehicle fire including buses
30/12/2017,661074,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
30/12/2017,661079,15,622.00,"Steam vapour, fog or dust thought to be smoke"
30/12/2017,661076,10,514.00,Unauthorised burning
30/12/2017,661073,8,184.00,Dumpster or other outside trash receptacle fire
30/12/2017,661089,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
30/12/2017,661078,27,181.00,"Abandoned outside rubbish, refuse or waste fire"
30/12/2017,661081,7,152.00,Road or transport vehicle fire
30/12/2017,661082,20,700.00,False alarm or false call; insuff info to classify
30/12/2017,661102,20,352.10,Vehicle accident-with injuries
30/12/2017,661083,2,621.00,"Smoke scare, odour of smoke"
30/12/2017,661085,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
30/12/2017,661097,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
30/12/2017,661087,8,152.00,Road or transport vehicle fire
30/12/2017,661088,8,184.00,Dumpster or other outside trash receptacle fire
30/12/2017,661086,2,514.00,Unauthorised burning
30/12/2017,661084,15,921.00,Dispatched and cancelled en-route
30/12/2017,661090,11,625.00,"Barbecue, hangi"
30/12/2017,661091,7,732.00,Smoke detector malfunction - monitored by fire service
30/12/2017,661093,13,751.00,Smoke detector operated-no fire-smoke from other location
30/12/2017,661092,7,756.00,Cooking fumes - toast or foodstuffs etc
30/12/2017,661162,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
30/12/2017,661095,8,184.00,Dumpster or other outside trash receptacle fire
30/12/2017,661094,13,514.00,Unauthorised burning
30/12/2017,661096,14,135.00,Fence fire
30/12/2017,661098,8,309.00,Other Rescue Calls
30/12/2017,661101,8,352.00,Vehicle accident-no injuries
30/12/2017,661100,14,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
30/12/2017,661104,15,711.00,"Malicious, mischievous false alarm"
30/12/2017,661103,12,514.00,Unauthorised burning
30/12/2017,661111,8,111.00,Fire damaging structure and contents
30/12/2017,661105,14,514.00,Unauthorised burning
30/12/2017,661106,14,742.00,Smoke detector malfunction - local
30/12/2017,661113,27,151.00,Passenger vehicle fire including buses
30/12/2017,661110,22,189.00,Outside refuse fire not classified
30/12/2017,661107,7,625.00,"Barbecue, hangi"
30/12/2017,661119,6,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
30/12/2017,661114,13,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
30/12/2017,661108,8,600.00,Good intent call; insuff info to classify
30/12/2017,661115,12,514.00,Unauthorised burning
30/12/2017,661109,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
30/12/2017,661121,8,352.10,Vehicle accident-with injuries
30/12/2017,661112,20,621.00,"Smoke scare, odour of smoke"
30/12/2017,661116,22,623.00,Alarm sounded - no evidence of fire
30/12/2017,661118,18,514.00,Unauthorised burning
30/12/2017,661120,13,321.00,"EMS call, excluding vehicle accident with injury"
30/12/2017,661117,27,412.00,"Odour or gas, gas leak, (domestic or LPG)"
30/12/2017,661124,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
30/12/2017,661122,8,765.00,Alarm activation due to workmen or occupier activities
30/12/2017,661128,13,184.00,Dumpster or other outside trash receptacle fire
30/12/2017,661127,18,172.30,Scrub or bush and grass mixture fire (one hectare or less)
30/12/2017,661129,7,732.00,Smoke detector malfunction - monitored by fire service
30/12/2017,661126,9,624.00,Controlled burning
30/12/2017,661123,14,0.00,Type of incident undetermined
30/12/2017,661130,11,181.00,"Abandoned outside rubbish, refuse or waste fire"
30/12/2017,661125,2,321.00,"EMS call, excluding vehicle accident with injury"
30/12/2017,661132,14,509.00,Other service call not classified (Public Service)
30/12/2017,661131,10,625.00,"Barbecue, hangi"
31/12/2017,661136,7,151.00,Passenger vehicle fire including buses
31/12/2017,661133,8,100.00,Fire or Explosion; insuff info to classify
31/12/2017,661134,14,709.00,False alarm or false call not classified
31/12/2017,661135,8,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661144,18,521.00,Assist police or other governmental agency
31/12/2017,661137,8,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661138,15,751.00,Smoke detector operated-no fire-smoke from other location
31/12/2017,661140,8,184.00,Dumpster or other outside trash receptacle fire
31/12/2017,661139,2,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661141,2,184.00,Dumpster or other outside trash receptacle fire
31/12/2017,661142,2,521.00,Assist police or other governmental agency
31/12/2017,661143,12,151.00,Passenger vehicle fire including buses
31/12/2017,661145,8,352.00,Vehicle accident-no injuries
31/12/2017,661146,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661147,14,731.00,Sprinkler malfunction - monitored by fire service
31/12/2017,661151,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
31/12/2017,661148,2,184.00,Dumpster or other outside trash receptacle fire
31/12/2017,661149,8,352.00,Vehicle accident-no injuries
31/12/2017,661150,14,731.00,Sprinkler malfunction - monitored by fire service
31/12/2017,661155,14,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661152,7,732.00,Smoke detector malfunction - monitored by fire service
31/12/2017,661156,14,621.00,"Smoke scare, odour of smoke"
31/12/2017,661157,7,735.00,Smoke detector malfunction - privately monitored
31/12/2017,661153,8,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661154,8,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661158,14,514.00,Unauthorised burning
31/12/2017,661160,14,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661161,9,609.00,Good intent call not classified
31/12/2017,661163,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
31/12/2017,661164,14,625.00,"Barbecue, hangi"
31/12/2017,661168,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
31/12/2017,661165,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
31/12/2017,661166,7,735.00,Smoke detector malfunction - privately monitored
31/12/2017,661167,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
31/12/2017,661169,13,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
31/12/2017,661170,12,514.00,Unauthorised burning
31/12/2017,1079505,NULL,189.00,Outside refuse fire not classified
31/12/2017,661171,7,756.00,Cooking fumes - toast or foodstuffs etc
31/12/2017,661173,5,756.00,Cooking fumes - toast or foodstuffs etc
31/12/2017,661172,8,708.30,Building management reset fire alarm panel prior to arrival - cause unknown
31/12/2017,661174,15,514.00,Unauthorised burning
31/12/2017,661175,9,184.00,Dumpster or other outside trash receptacle fire
31/12/2017,661183,9,363.00,Swift water rescue
31/12/2017,661179,9,352.00,Vehicle accident-no injuries
31/12/2017,661181,18,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661176,2,173.20,Small grass fire (One hectare or less)
31/12/2017,661177,13,352.00,Vehicle accident-no injuries
31/12/2017,661185,23,173.20,Small grass fire (One hectare or less)
31/12/2017,1079508,22,509.00,Other service call not classified (Public Service)
31/12/2017,661188,8,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
31/12/2017,661178,8,352.00,Vehicle accident-no injuries
31/12/2017,661182,20,352.00,Vehicle accident-no injuries
31/12/2017,661184,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661180,15,108.20,Railway track sleeper fire
31/12/2017,661186,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
31/12/2017,661202,8,352.10,Vehicle accident-with injuries
31/12/2017,661192,12,151.00,Passenger vehicle fire including buses
31/12/2017,661190,20,157.00,Off-road vehicles or mobile equipment fire
31/12/2017,661193,24,173.20,Small grass fire (One hectare or less)
31/12/2017,661189,8,352.10,Vehicle accident-with injuries
31/12/2017,661198,12,521.00,Assist police or other governmental agency
31/12/2017,661187,15,732.00,Smoke detector malfunction - monitored by fire service
31/12/2017,661204,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661196,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
31/12/2017,661191,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
31/12/2017,661195,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
31/12/2017,661194,8,180.00,Outside refuse fire; insuff info to classify
31/12/2017,661206,20,111.00,Fire damaging structure and contents
31/12/2017,661197,13,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
31/12/2017,661203,6,624.00,Controlled burning
31/12/2017,661199,8,773.00,Fire indicator panel not activated - ASE or PPU activated
31/12/2017,661201,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661200,2,624.00,Controlled burning
31/12/2017,661205,2,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
31/12/2017,661207,13,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661210,15,609.00,Good intent call not classified
31/12/2017,1079507,24,529.00,"Assist other agencies, not classified"
31/12/2017,661209,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661208,8,621.00,"Smoke scare, odour of smoke"
31/12/2017,661211,14,732.00,Smoke detector malfunction - monitored by fire service
31/12/2017,661212,13,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
31/12/2017,661213,9,514.00,Unauthorised burning
31/12/2017,661215,8,139.23,Gas Bottle Fire
31/12/2017,661214,8,139.23,Gas Bottle Fire
31/12/2017,661216,14,621.00,"Smoke scare, odour of smoke"
31/12/2017,661221,8,139.23,Gas Bottle Fire
31/12/2017,661217,27,711.00,"Malicious, mischievous false alarm"
31/12/2017,661222,8,621.00,"Smoke scare, odour of smoke"
31/12/2017,661223,15,624.00,Controlled burning
31/12/2017,661218,27,621.00,"Smoke scare, odour of smoke"
31/12/2017,661266,8,111.00,Fire damaging structure and contents
31/12/2017,661229,7,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
31/12/2017,661220,7,625.00,"Barbecue, hangi"
31/12/2017,661224,2,700.00,False alarm or false call; insuff info to classify
31/12/2017,661219,9,921.00,Dispatched and cancelled en-route
31/12/2017,661227,15,NULL,NULL
31/12/2017,661230,8,529.00,"Assist other agencies, not classified"
31/12/2017,661225,6,352.10,Vehicle accident-with injuries
31/12/2017,661226,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
31/12/2017,661228,8,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661231,2,600.00,Good intent call; insuff info to classify
31/12/2017,661233,10,625.00,"Barbecue, hangi"
31/12/2017,661232,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661234,14,742.00,Smoke detector malfunction - local
31/12/2017,661238,8,624.00,Controlled burning
31/12/2017,661248,17,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661236,8,625.00,"Barbecue, hangi"
31/12/2017,661260,27,352.00,Vehicle accident-no injuries
31/12/2017,661235,14,0.00,Type of incident undetermined
31/12/2017,661247,14,624.00,Controlled burning
31/12/2017,661254,NULL,179.00,Vegetation or other outside fire (One hectare or less) not classified
31/12/2017,661259,18,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661246,23,412.00,"Odour or gas, gas leak, (domestic or LPG)"
31/12/2017,661237,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
31/12/2017,661265,15,351.00,Extrications of victim(s) from mobile property
31/12/2017,661253,7,435.00,Power line down
31/12/2017,661270,2,514.00,Unauthorised burning
31/12/2017,661241,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
31/12/2017,661239,8,514.00,Unauthorised burning
31/12/2017,661244,9,711.00,"Malicious, mischievous false alarm"
31/12/2017,661243,8,301.30,Animal Rescue
31/12/2017,661242,8,625.00,"Barbecue, hangi"
31/12/2017,661245,14,742.00,Smoke detector malfunction - local
31/12/2017,661250,14,135.00,Fence fire
31/12/2017,661240,27,320.00,EMS; insuff info to classify
31/12/2017,661252,15,173.20,Small grass fire (One hectare or less)
31/12/2017,661257,8,189.00,Outside refuse fire not classified
31/12/2017,661249,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
31/12/2017,661251,14,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661255,14,621.00,"Smoke scare, odour of smoke"
31/12/2017,661256,7,624.00,Controlled burning
31/12/2017,661280,4,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661264,14,193.00,Fireworks explosion
31/12/2017,661258,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
31/12/2017,661275,2,514.00,Unauthorised burning
31/12/2017,661261,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661262,14,321.00,"EMS call, excluding vehicle accident with injury"
31/12/2017,661271,11,742.00,Smoke detector malfunction - local
31/12/2017,661278,8,352.10,Vehicle accident-with injuries
31/12/2017,661263,7,139.00,Special structure or outside equipment fire not classified
31/12/2017,661267,8,624.00,Controlled burning
31/12/2017,661274,27,139.00,Special structure or outside equipment fire not classified
31/12/2017,661269,8,514.00,Unauthorised burning
31/12/2017,661284,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
31/12/2017,661272,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
31/12/2017,661268,8,184.00,Dumpster or other outside trash receptacle fire
31/12/2017,661283,7,352.00,Vehicle accident-no injuries
31/12/2017,661276,7,624.00,Controlled burning
31/12/2017,661286,8,514.00,Unauthorised burning
31/12/2017,661285,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
31/12/2017,661273,8,769.00,Unintentional alarm - not involving a malfunction not classified
31/12/2017,661277,10,624.00,Controlled burning
31/12/2017,661292,8,621.00,"Smoke scare, odour of smoke"
31/12/2017,661279,8,711.00,"Malicious, mischievous false alarm"
31/12/2017,661291,8,735.00,Smoke detector malfunction - privately monitored
31/12/2017,661282,14,180.00,Outside refuse fire; insuff info to classify
31/12/2017,661281,14,193.00,Fireworks explosion
31/12/2017,661303,15,711.00,"Malicious, mischievous false alarm"
31/12/2017,661312,7,732.00,Smoke detector malfunction - monitored by fire service
31/12/2017,661293,8,732.00,Smoke detector malfunction - monitored by fire service
31/12/2017,661310,14,621.00,"Smoke scare, odour of smoke"
31/12/2017,661314,7,509.00,Other service call not classified (Public Service)
1/01/2018,661290,18,181.00,"Abandoned outside rubbish, refuse or waste fire"
1/01/2018,661300,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661288,15,522.00,Police matter
1/01/2018,661287,8,711.00,"Malicious, mischievous false alarm"
1/01/2018,661302,13,521.00,Assist police or other governmental agency
1/01/2018,661289,14,621.00,"Smoke scare, odour of smoke"
1/01/2018,661297,14,621.00,"Smoke scare, odour of smoke"
1/01/2018,661295,7,709.00,False alarm or false call not classified
1/01/2018,661299,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661313,7,184.00,Dumpster or other outside trash receptacle fire
1/01/2018,661296,2,352.10,Vehicle accident-with injuries
1/01/2018,661304,8,621.00,"Smoke scare, odour of smoke"
1/01/2018,661294,11,184.00,Dumpster or other outside trash receptacle fire
1/01/2018,661301,8,180.00,Outside refuse fire; insuff info to classify
1/01/2018,661298,14,621.00,"Smoke scare, odour of smoke"
1/01/2018,661307,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
1/01/2018,661306,4,173.20,Small grass fire (One hectare or less)
1/01/2018,661308,14,313.30,Medical assistance
1/01/2018,661397,7,111.00,Fire damaging structure and contents
1/01/2018,661319,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
1/01/2018,661329,23,189.00,Outside refuse fire not classified
1/01/2018,661311,2,514.00,Unauthorised burning
1/01/2018,661318,8,624.00,Controlled burning
1/01/2018,661305,8,193.00,Fireworks explosion
1/01/2018,661317,22,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
1/01/2018,661316,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
1/01/2018,661309,2,600.00,Good intent call; insuff info to classify
1/01/2018,661315,14,193.00,Fireworks explosion
1/01/2018,661322,20,181.00,"Abandoned outside rubbish, refuse or waste fire"
1/01/2018,661321,14,301.30,Animal Rescue
1/01/2018,661320,7,184.00,Dumpster or other outside trash receptacle fire
1/01/2018,661324,13,301.30,Animal Rescue
1/01/2018,661323,8,621.00,"Smoke scare, odour of smoke"
1/01/2018,661325,8,189.00,Outside refuse fire not classified
1/01/2018,661327,13,111.00,Fire damaging structure and contents
1/01/2018,661338,15,352.10,Vehicle accident-with injuries
1/01/2018,661326,14,626.00,Burglar alarm ringing
1/01/2018,661328,14,321.00,"EMS call, excluding vehicle accident with injury"
1/01/2018,661330,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661331,8,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661334,7,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661332,15,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661333,14,352.00,Vehicle accident-no injuries
1/01/2018,661336,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
1/01/2018,661335,14,189.00,Outside refuse fire not classified
1/01/2018,661339,24,701.00,Manual control point or break glass alarm activated
1/01/2018,661337,7,184.00,Dumpster or other outside trash receptacle fire
1/01/2018,661340,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661343,2,352.10,Vehicle accident-with injuries
1/01/2018,661363,16,111.00,Fire damaging structure and contents
1/01/2018,661341,8,151.00,Passenger vehicle fire including buses
1/01/2018,661342,2,621.00,"Smoke scare, odour of smoke"
1/01/2018,661345,7,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661344,2,352.00,Vehicle accident-no injuries
1/01/2018,661351,20,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
1/01/2018,661346,7,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661347,22,735.00,Smoke detector malfunction - privately monitored
1/01/2018,661356,16,163.00,Grass fire (more than one hectare)
1/01/2018,661348,14,352.10,Vehicle accident-with injuries
1/01/2018,661350,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661355,16,352.10,Vehicle accident-with injuries
1/01/2018,661349,7,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661353,14,711.00,"Malicious, mischievous false alarm"
1/01/2018,661352,8,756.00,Cooking fumes - toast or foodstuffs etc
1/01/2018,661354,7,513.00,Smoke or odour removal
1/01/2018,661360,7,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
1/01/2018,661365,6,352.10,Vehicle accident-with injuries
1/01/2018,661358,5,768.00,"Alarm activation due to steam, sauna, steam room"
1/01/2018,661357,15,709.00,False alarm or false call not classified
1/01/2018,661359,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
1/01/2018,661364,15,210.00,Overpressure rupture of pipe or pipeline; insuff info to classify
1/01/2018,661362,10,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661361,4,751.00,Smoke detector operated-no fire-smoke from other location
1/01/2018,661366,10,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
1/01/2018,661368,7,352.00,Vehicle accident-no injuries
1/01/2018,661367,8,621.00,"Smoke scare, odour of smoke"
1/01/2018,661371,8,769.00,Unintentional alarm - not involving a malfunction not classified
1/01/2018,661369,8,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661372,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661370,13,921.00,Dispatched and cancelled en-route
1/01/2018,661373,8,352.00,Vehicle accident-no injuries
1/01/2018,661374,8,309.00,Other Rescue Calls
1/01/2018,661375,14,756.00,Cooking fumes - toast or foodstuffs etc
1/01/2018,661376,7,352.00,Vehicle accident-no injuries
1/01/2018,661379,7,352.00,Vehicle accident-no injuries
1/01/2018,661380,24,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661381,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
1/01/2018,661387,10,173.20,Small grass fire (One hectare or less)
1/01/2018,661378,8,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
1/01/2018,661390,14,111.00,Fire damaging structure and contents
1/01/2018,661394,20,111.00,Fire damaging structure and contents
1/01/2018,661377,4,624.00,Controlled burning
1/01/2018,661383,14,756.00,Cooking fumes - toast or foodstuffs etc
1/01/2018,661382,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
1/01/2018,661385,2,352.10,Vehicle accident-with injuries
1/01/2018,661384,8,189.00,Outside refuse fire not classified
1/01/2018,661388,2,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
1/01/2018,661386,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
1/01/2018,661389,14,625.00,"Barbecue, hangi"
1/01/2018,661402,15,162.00,Scrub or bush and grass mixture fire (more than one hectare)
1/01/2018,661393,13,765.00,Alarm activation due to workmen or occupier activities
1/01/2018,661392,8,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661391,22,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
1/01/2018,661395,8,352.10,Vehicle accident-with injuries
